Region;Region name;Year;Symbol;Value;Label;Unit
FR;France;2003;Ctot;19.4708;FAOSTAT cropland;Mha
FR;France;2003;PG;10.063799999999999;Permanent grassland;Mha
FR;France;2003;TG;2.6487;Temporary grassland;Mha
FR;France;2004;C;18.37938897265993;Cropland in use;Mha
FR;France;2004;Csum;18.37938897265993;Crop area sum;Mha
FR;France;2004;Ctot;19.4788;FAOSTAT cropland;Mha
FR;France;2004;PG;9.9796;Permanent grassland;Mha
FR;France;2004;TG;2.6683000000000003;Temporary grassland;Mha
FR;France;2005;C;18.291734846401546;Cropland in use;Mha
FR;France;2005;Csum;18.291734846401546;Crop area sum;Mha
FR;France;2005;Ctot;19.4882;FAOSTAT cropland;Mha
FR;France;2005;PG;9.9022;Permanent grassland;Mha
FR;France;2005;TG;2.6811;Temporary grassland;Mha
FR;France;2006;C;18.496807131095693;Cropland in use;Mha
FR;France;2006;Csum;18.496807131095693;Crop area sum;Mha
FR;France;2006;Ctot;19.435599999999997;FAOSTAT cropland;Mha
FR;France;2006;PG;9.8771;Permanent grassland;Mha
FR;France;2006;TG;2.7429;Temporary grassland;Mha
FR;France;2007;C;18.291413550437035;Cropland in use;Mha
FR;France;2007;Csum;18.291413550437035;Crop area sum;Mha
FR;France;2007;Ctot;19.3583;FAOSTAT cropland;Mha
FR;France;2007;PG;9.8478;Permanent grassland;Mha
FR;France;2007;TG;2.7767;Temporary grassland;Mha
FR;France;2008;C;18.61045537083877;Cropland in use;Mha
FR;France;2008;Csum;18.61045537083877;Crop area sum;Mha
FR;France;2008;Ctot;19.32;FAOSTAT cropland;Mha
FR;France;2008;PG;9.7901;Permanent grassland;Mha
FR;France;2008;TG;2.8105;Temporary grassland;Mha
FR;France;2009;C;18.642362769124993;Cropland in use;Mha
FR;France;2009;Csum;18.642362769124993;Crop area sum;Mha
FR;France;2009;Ctot;19.2834;FAOSTAT cropland;Mha
FR;France;2009;PG;9.7365;Permanent grassland;Mha
FR;France;2009;TG;2.8062;Temporary grassland;Mha
FR;France;2010;C;19.14045611353123;Cropland in use;Mha
FR;France;2010;Csum;19.14045611353123;Crop area sum;Mha
FR;France;2010;Ctot;19.311799999999998;FAOSTAT cropland;Mha
FR;France;2010;PG;9.6145;Permanent grassland;Mha
FR;France;2010;TG;3.15837;Temporary grassland;Mha
FR;France;2011;C;18.625724289632664;Cropland in use;Mha
FR;France;2011;Csum;18.625724289632664;Crop area sum;Mha
FR;France;2011;Ctot;19.281599999999997;FAOSTAT cropland;Mha
FR;France;2011;PG;9.597;Permanent grassland;Mha
FR;France;2011;TG;3.19439;Temporary grassland;Mha
FR;France;2012;C;18.637087779281252;Cropland in use;Mha
FR;France;2012;Csum;18.637087779281252;Crop area sum;Mha
FR;France;2012;Ctot;19.2855;FAOSTAT cropland;Mha
FR;France;2012;PG;9.559299999999999;Permanent grassland;Mha
FR;France;2012;TG;3.19591;Temporary grassland;Mha
FR;France;2013;C;18.92233965314687;Cropland in use;Mha
FR;France;2013;Csum;18.92233965314687;Crop area sum;Mha
FR;France;2013;Ctot;19.3022;FAOSTAT cropland;Mha
FR;France;2013;PG;9.4715;Permanent grassland;Mha
FR;France;2013;TG;3.14692;Temporary grassland;Mha
FR;France;2014;C;18.952849523746963;Cropland in use;Mha
FR;France;2014;Csum;18.952849523746963;Crop area sum;Mha
FR;France;2014;Ctot;19.3283;FAOSTAT cropland;Mha
FR;France;2014;PG;9.4382;Permanent grassland;Mha
FR;France;2014;TG;3.08887;Temporary grassland;Mha
FR;France;2015;C;19.087169593164973;Cropland in use;Mha
FR;France;2015;Csum;19.087169593164973;Crop area sum;Mha
FR;France;2015;Ctot;19.465;FAOSTAT cropland;Mha
FR;France;2015;PG;9.261899999999999;Permanent grassland;Mha
FR;France;2015;TG;3.07083;Temporary grassland;Mha
FR;France;2016;C;19.01629412037215;Cropland in use;Mha
FR;France;2016;Csum;19.01629412037215;Crop area sum;Mha
FR;France;2016;Ctot;19.348036;FAOSTAT cropland;Mha
FR;France;2016;PG;9.369985;Permanent grassland;Mha
FR;France;2016;TG;2.91028;Temporary grassland;Mha
FR;France;2017;C;18.98805710610026;Cropland in use;Mha
FR;France;2017;Csum;18.98805710610026;Crop area sum;Mha
FR;France;2017;Ctot;19.463775000000002;FAOSTAT cropland;Mha
FR;France;2017;PG;9.233724;Permanent grassland;Mha
FR;France;2017;TG;2.967;Temporary grassland;Mha
FR;France;2018;C;18.457009999999997;Cropland in use;Mha
FR;France;2018;Csum;18.457009999999997;Crop area sum;Mha
FR;France;2018;Ctot;19.1322;FAOSTAT cropland;Mha
FR;France;2018;PG;9.527899999999999;Permanent grassland;Mha
FR;France;2018;TG;2.64999;Temporary grassland;Mha
FR;France;2019;C;18.458090000000002;Cropland in use;Mha
FR;France;2019;Csum;18.458090000000002;Crop area sum;Mha
FR;France;2019;Ctot;19.1322;FAOSTAT cropland;Mha
FR;France;2019;PG;9.527899999999999;Permanent grassland;Mha
FR;France;2019;TG;2.66257;Temporary grassland;Mha
UK;United Kingdom;1961;C;6.9400157328619665;Cropland in use;Mha
UK;United Kingdom;1961;Csum;6.9400157328619665;Crop area sum;Mha
UK;United Kingdom;1961;Ctot;7.295;FAOSTAT cropland;Mha
UK;United Kingdom;1961;PG;12.505;Permanent grassland;Mha
UK;United Kingdom;1961;TG;2.8337;Temporary grassland;Mha
UK;United Kingdom;1962;C;7.060353686542247;Cropland in use;Mha
UK;United Kingdom;1962;Csum;7.060353686542247;Crop area sum;Mha
UK;United Kingdom;1962;Ctot;7.351;FAOSTAT cropland;Mha
UK;United Kingdom;1962;PG;12.428;Permanent grassland;Mha
UK;United Kingdom;1962;TG;2.8119;Temporary grassland;Mha
UK;United Kingdom;1963;C;7.121917531760813;Cropland in use;Mha
UK;United Kingdom;1963;Csum;7.121917531760813;Crop area sum;Mha
UK;United Kingdom;1963;Ctot;7.399;FAOSTAT cropland;Mha
UK;United Kingdom;1963;PG;12.348;Permanent grassland;Mha
UK;United Kingdom;1963;TG;2.8091;Temporary grassland;Mha
UK;United Kingdom;1964;C;7.226730095831159;Cropland in use;Mha
UK;United Kingdom;1964;Csum;7.226730095831159;Crop area sum;Mha
UK;United Kingdom;1964;Ctot;7.468;FAOSTAT cropland;Mha
UK;United Kingdom;1964;PG;12.235;Permanent grassland;Mha
UK;United Kingdom;1964;TG;2.7611999999999997;Temporary grassland;Mha
UK;United Kingdom;1965;C;7.299668964046785;Cropland in use;Mha
UK;United Kingdom;1965;Csum;7.299668964046785;Crop area sum;Mha
UK;United Kingdom;1965;Ctot;7.448;FAOSTAT cropland;Mha
UK;United Kingdom;1965;PG;12.137;Permanent grassland;Mha
UK;United Kingdom;1965;TG;2.6379;Temporary grassland;Mha
UK;United Kingdom;1966;C;7.270623290889799;Cropland in use;Mha
UK;United Kingdom;1966;Csum;7.270623290889799;Crop area sum;Mha
UK;United Kingdom;1966;Ctot;7.432;FAOSTAT cropland;Mha
UK;United Kingdom;1966;PG;12.118;Permanent grassland;Mha
UK;United Kingdom;1966;TG;2.5226;Temporary grassland;Mha
UK;United Kingdom;1967;C;7.214338966526956;Cropland in use;Mha
UK;United Kingdom;1967;Csum;7.214338966526956;Crop area sum;Mha
UK;United Kingdom;1967;Ctot;7.416;FAOSTAT cropland;Mha
UK;United Kingdom;1967;PG;12.138;Permanent grassland;Mha
UK;United Kingdom;1967;TG;2.4015;Temporary grassland;Mha
UK;United Kingdom;1968;C;7.2044542045101805;Cropland in use;Mha
UK;United Kingdom;1968;Csum;7.2044542045101805;Crop area sum;Mha
UK;United Kingdom;1968;Ctot;7.382;FAOSTAT cropland;Mha
UK;United Kingdom;1968;PG;12.044;Permanent grassland;Mha
UK;United Kingdom;1968;TG;2.3616;Temporary grassland;Mha
UK;United Kingdom;1969;C;7.002952538075521;Cropland in use;Mha
UK;United Kingdom;1969;Csum;7.002952538075521;Crop area sum;Mha
UK;United Kingdom;1969;Ctot;7.261;FAOSTAT cropland;Mha
UK;United Kingdom;1969;PG;12.119;Permanent grassland;Mha
UK;United Kingdom;1969;TG;2.3065;Temporary grassland;Mha
UK;United Kingdom;1970;C;7.021909264197371;Cropland in use;Mha
UK;United Kingdom;1970;Csum;7.021909264197371;Crop area sum;Mha
UK;United Kingdom;1970;Ctot;7.199;FAOSTAT cropland;Mha
UK;United Kingdom;1970;PG;11.65;Permanent grassland;Mha
UK;United Kingdom;1970;TG;2.2916;Temporary grassland;Mha
UK;United Kingdom;1971;C;7.078173279348365;Cropland in use;Mha
UK;United Kingdom;1971;Csum;7.078173279348365;Crop area sum;Mha
UK;United Kingdom;1971;Ctot;7.226;FAOSTAT cropland;Mha
UK;United Kingdom;1971;PG;11.617;Permanent grassland;Mha
UK;United Kingdom;1971;TG;2.2981;Temporary grassland;Mha
UK;United Kingdom;1972;C;7.044751067592664;Cropland in use;Mha
UK;United Kingdom;1972;Csum;7.044751067592664;Crop area sum;Mha
UK;United Kingdom;1972;Ctot;7.22;FAOSTAT cropland;Mha
UK;United Kingdom;1972;PG;11.536;Permanent grassland;Mha
UK;United Kingdom;1972;TG;2.3196999999999997;Temporary grassland;Mha
UK;United Kingdom;1973;C;7.002672328072625;Cropland in use;Mha
UK;United Kingdom;1973;Csum;7.002672328072625;Crop area sum;Mha
UK;United Kingdom;1973;Ctot;7.164;FAOSTAT cropland;Mha
UK;United Kingdom;1973;PG;11.532;Permanent grassland;Mha
UK;United Kingdom;1973;TG;2.3098;Temporary grassland;Mha
UK;United Kingdom;1974;C;6.997971490935273;Cropland in use;Mha
UK;United Kingdom;1974;Csum;6.997971490935273;Crop area sum;Mha
UK;United Kingdom;1974;Ctot;7.154;FAOSTAT cropland;Mha
UK;United Kingdom;1974;PG;11.484;Permanent grassland;Mha
UK;United Kingdom;1974;TG;2.2788000000000004;Temporary grassland;Mha
UK;United Kingdom;1975;C;6.699760190804729;Cropland in use;Mha
UK;United Kingdom;1975;Csum;6.699760190804729;Crop area sum;Mha
UK;United Kingdom;1975;Ctot;6.954;FAOSTAT cropland;Mha
UK;United Kingdom;1975;PG;11.629;Permanent grassland;Mha
UK;United Kingdom;1975;TG;2.1048;Temporary grassland;Mha
UK;United Kingdom;1976;C;6.781955419726677;Cropland in use;Mha
UK;United Kingdom;1976;Csum;6.781955419726677;Crop area sum;Mha
UK;United Kingdom;1976;Ctot;6.975;FAOSTAT cropland;Mha
UK;United Kingdom;1976;PG;11.593;Permanent grassland;Mha
UK;United Kingdom;1976;TG;2.1157;Temporary grassland;Mha
UK;United Kingdom;1977;C;6.801348465730773;Cropland in use;Mha
UK;United Kingdom;1977;Csum;6.801348465730773;Crop area sum;Mha
UK;United Kingdom;1977;Ctot;7.0;FAOSTAT cropland;Mha
UK;United Kingdom;1977;PG;11.49;Permanent grassland;Mha
UK;United Kingdom;1977;TG;2.0885000000000002;Temporary grassland;Mha
UK;United Kingdom;1978;C;6.843623576927828;Cropland in use;Mha
UK;United Kingdom;1978;Csum;6.843623576927828;Crop area sum;Mha
UK;United Kingdom;1978;Ctot;7.014;FAOSTAT cropland;Mha
UK;United Kingdom;1978;PG;11.464;Permanent grassland;Mha
UK;United Kingdom;1978;TG;2.0319000000000003;Temporary grassland;Mha
UK;United Kingdom;1979;C;6.741667323307544;Cropland in use;Mha
UK;United Kingdom;1979;Csum;6.741667323307544;Crop area sum;Mha
UK;United Kingdom;1979;Ctot;6.909;FAOSTAT cropland;Mha
UK;United Kingdom;1979;PG;11.543;Permanent grassland;Mha
UK;United Kingdom;1979;TG;1.8846;Temporary grassland;Mha
UK;United Kingdom;1980;C;6.8549353912641;Cropland in use;Mha
UK;United Kingdom;1980;Csum;6.8549353912641;Crop area sum;Mha
UK;United Kingdom;1980;Ctot;6.996;FAOSTAT cropland;Mha
UK;United Kingdom;1980;PG;11.473;Permanent grassland;Mha
UK;United Kingdom;1980;TG;1.943;Temporary grassland;Mha
UK;United Kingdom;1981;C;6.832933364922935;Cropland in use;Mha
UK;United Kingdom;1981;Csum;6.832933364922935;Crop area sum;Mha
UK;United Kingdom;1981;Ctot;6.982;FAOSTAT cropland;Mha
UK;United Kingdom;1981;PG;11.338;Permanent grassland;Mha
UK;United Kingdom;1981;TG;1.8918;Temporary grassland;Mha
UK;United Kingdom;1982;C;6.875749900143308;Cropland in use;Mha
UK;United Kingdom;1982;Csum;6.875749900143308;Crop area sum;Mha
UK;United Kingdom;1982;Ctot;6.986;FAOSTAT cropland;Mha
UK;United Kingdom;1982;PG;11.295;Permanent grassland;Mha
UK;United Kingdom;1982;TG;1.8444;Temporary grassland;Mha
UK;United Kingdom;1983;C;6.84834873225899;Cropland in use;Mha
UK;United Kingdom;1983;Csum;6.84834873225899;Crop area sum;Mha
UK;United Kingdom;1983;Ctot;6.97;FAOSTAT cropland;Mha
UK;United Kingdom;1983;PG;11.246;Permanent grassland;Mha
UK;United Kingdom;1983;TG;1.8316;Temporary grassland;Mha
UK;United Kingdom;1984;C;6.927609083442691;Cropland in use;Mha
UK;United Kingdom;1984;Csum;6.927609083442691;Crop area sum;Mha
UK;United Kingdom;1984;Ctot;6.99;FAOSTAT cropland;Mha
UK;United Kingdom;1984;PG;11.212;Permanent grassland;Mha
UK;United Kingdom;1984;TG;1.7789000000000001;Temporary grassland;Mha
UK;United Kingdom;1985;C;6.977241233562106;Cropland in use;Mha
UK;United Kingdom;1985;Csum;6.977241233562106;Crop area sum;Mha
UK;United Kingdom;1985;Ctot;7.061;FAOSTAT cropland;Mha
UK;United Kingdom;1985;PG;11.107;Permanent grassland;Mha
UK;United Kingdom;1985;TG;1.7801;Temporary grassland;Mha
UK;United Kingdom;1986;C;6.930448900107587;Cropland in use;Mha
UK;United Kingdom;1986;Csum;6.930448900107587;Crop area sum;Mha
UK;United Kingdom;1986;Ctot;7.008;FAOSTAT cropland;Mha
UK;United Kingdom;1986;PG;11.122;Permanent grassland;Mha
UK;United Kingdom;1986;TG;1.7075;Temporary grassland;Mha
UK;United Kingdom;1987;C;6.937531095068209;Cropland in use;Mha
UK;United Kingdom;1987;Csum;6.937531095068209;Crop area sum;Mha
UK;United Kingdom;1987;Ctot;7.003;FAOSTAT cropland;Mha
UK;United Kingdom;1987;PG;11.113;Permanent grassland;Mha
UK;United Kingdom;1987;TG;1.674;Temporary grassland;Mha
UK;United Kingdom;1988;C;6.8525530314255905;Cropland in use;Mha
UK;United Kingdom;1988;Csum;6.8525530314255905;Crop area sum;Mha
UK;United Kingdom;1988;Ctot;6.954;FAOSTAT cropland;Mha
UK;United Kingdom;1988;PG;11.469;Permanent grassland;Mha
UK;United Kingdom;1988;TG;1.613;Temporary grassland;Mha
UK;United Kingdom;1989;C;6.6576748061432225;Cropland in use;Mha
UK;United Kingdom;1989;Csum;6.6576748061432225;Crop area sum;Mha
UK;United Kingdom;1989;Ctot;6.77;FAOSTAT cropland;Mha
UK;United Kingdom;1989;PG;11.536;Permanent grassland;Mha
UK;United Kingdom;1989;TG;1.534;Temporary grassland;Mha
UK;United Kingdom;1990;C;6.613499758313941;Cropland in use;Mha
UK;United Kingdom;1990;Csum;6.613499758313941;Crop area sum;Mha
UK;United Kingdom;1990;Ctot;6.686;FAOSTAT cropland;Mha
UK;United Kingdom;1990;PG;11.517;Permanent grassland;Mha
UK;United Kingdom;1990;TG;1.606;Temporary grassland;Mha
UK;United Kingdom;1991;C;6.57877620481476;Cropland in use;Mha
UK;United Kingdom;1991;Csum;6.57877620481476;Crop area sum;Mha
UK;United Kingdom;1991;Ctot;6.633;FAOSTAT cropland;Mha
UK;United Kingdom;1991;PG;11.51;Permanent grassland;Mha
UK;United Kingdom;1991;TG;1.608;Temporary grassland;Mha
UK;United Kingdom;1992;C;6.55809233989275;Cropland in use;Mha
UK;United Kingdom;1992;Csum;6.55809233989275;Crop area sum;Mha
UK;United Kingdom;1992;Ctot;6.618;FAOSTAT cropland;Mha
UK;United Kingdom;1992;PG;11.452;Permanent grassland;Mha
UK;United Kingdom;1992;TG;1.584;Temporary grassland;Mha
UK;United Kingdom;1993;C;6.149666045278664;Cropland in use;Mha
UK;United Kingdom;1993;Csum;6.149666045278664;Crop area sum;Mha
UK;United Kingdom;1993;Ctot;6.152;FAOSTAT cropland;Mha
UK;United Kingdom;1993;PG;11.382;Permanent grassland;Mha
UK;United Kingdom;1993;TG;1.582;Temporary grassland;Mha
UK;United Kingdom;1994;C;5.972;Cropland in use;Mha
UK;United Kingdom;1994;Csum;6.016676352159861;Crop area sum;Mha
UK;United Kingdom;1994;Ctot;5.972;FAOSTAT cropland;Mha
UK;United Kingdom;1994;PG;11.437;Permanent grassland;Mha
UK;United Kingdom;1994;TG;1.456;Temporary grassland;Mha
UK;United Kingdom;1995;C;5.993;Cropland in use;Mha
UK;United Kingdom;1995;Csum;6.03050000175361;Crop area sum;Mha
UK;United Kingdom;1995;Ctot;5.993;FAOSTAT cropland;Mha
UK;United Kingdom;1995;PG;11.386;Permanent grassland;Mha
UK;United Kingdom;1995;TG;1.407;Temporary grassland;Mha
UK;United Kingdom;1996;C;6.154;Cropland in use;Mha
UK;United Kingdom;1996;Csum;6.156551203237322;Crop area sum;Mha
UK;United Kingdom;1996;Ctot;6.154;FAOSTAT cropland;Mha
UK;United Kingdom;1996;PG;11.34;Permanent grassland;Mha
UK;United Kingdom;1996;TG;1.395;Temporary grassland;Mha
UK;United Kingdom;1997;C;6.411973013705671;Cropland in use;Mha
UK;United Kingdom;1997;Csum;6.411973013705671;Crop area sum;Mha
UK;United Kingdom;1997;Ctot;6.425;FAOSTAT cropland;Mha
UK;United Kingdom;1997;PG;11.16;Permanent grassland;Mha
UK;United Kingdom;1997;TG;1.405;Temporary grassland;Mha
UK;United Kingdom;1998;C;6.306;Cropland in use;Mha
UK;United Kingdom;1998;Csum;6.309280056271987;Crop area sum;Mha
UK;United Kingdom;1998;Ctot;6.306;FAOSTAT cropland;Mha
UK;United Kingdom;1998;PG;11.212;Permanent grassland;Mha
UK;United Kingdom;1998;TG;1.303;Temporary grassland;Mha
UK;United Kingdom;1999;C;5.968;Cropland in use;Mha
UK;United Kingdom;1999;Csum;6.046066277157234;Crop area sum;Mha
UK;United Kingdom;1999;Ctot;5.968;FAOSTAT cropland;Mha
UK;United Kingdom;1999;PG;11.251;Permanent grassland;Mha
UK;United Kingdom;1999;TG;1.226;Temporary grassland;Mha
UK;United Kingdom;2000;C;5.928;Cropland in use;Mha
UK;United Kingdom;2000;Csum;5.964862535569528;Crop area sum;Mha
UK;United Kingdom;2000;Ctot;5.928;FAOSTAT cropland;Mha
UK;United Kingdom;2000;PG;11.036;Permanent grassland;Mha
UK;United Kingdom;2000;TG;1.2256;Temporary grassland;Mha
UK;United Kingdom;2001;C;5.678939967389301;Cropland in use;Mha
UK;United Kingdom;2001;Csum;5.678939967389301;Crop area sum;Mha
UK;United Kingdom;2001;Ctot;5.702;FAOSTAT cropland;Mha
UK;United Kingdom;2001;PG;11.251;Permanent grassland;Mha
UK;United Kingdom;2001;TG;1.2050999999999998;Temporary grassland;Mha
UK;United Kingdom;2002;C;5.836;Cropland in use;Mha
UK;United Kingdom;2002;Csum;5.84998386510177;Crop area sum;Mha
UK;United Kingdom;2002;Ctot;5.836;FAOSTAT cropland;Mha
UK;United Kingdom;2002;PG;11.14;Permanent grassland;Mha
UK;United Kingdom;2002;TG;1.2426;Temporary grassland;Mha
UK;United Kingdom;2003;C;5.708;Cropland in use;Mha
UK;United Kingdom;2003;Csum;5.718077913297087;Crop area sum;Mha
UK;United Kingdom;2003;Ctot;5.708;FAOSTAT cropland;Mha
UK;United Kingdom;2003;PG;11.248;Permanent grassland;Mha
UK;United Kingdom;2003;TG;1.2006;Temporary grassland;Mha
UK;United Kingdom;2004;C;5.83672843178129;Cropland in use;Mha
UK;United Kingdom;2004;Csum;5.83672843178129;Crop area sum;Mha
UK;United Kingdom;2004;Ctot;5.868;FAOSTAT cropland;Mha
UK;United Kingdom;2004;PG;11.183;Permanent grassland;Mha
UK;United Kingdom;2004;TG;1.246;Temporary grassland;Mha
UK;United Kingdom;2005;C;5.618388089881363;Cropland in use;Mha
UK;United Kingdom;2005;Csum;5.618388089881363;Crop area sum;Mha
UK;United Kingdom;2005;Ctot;5.776;FAOSTAT cropland;Mha
UK;United Kingdom;2005;PG;11.18;Permanent grassland;Mha
UK;United Kingdom;2005;TG;1.1933;Temporary grassland;Mha
UK;United Kingdom;2006;C;5.468645962561378;Cropland in use;Mha
UK;United Kingdom;2006;Csum;5.468645962561378;Crop area sum;Mha
UK;United Kingdom;2006;Ctot;6.139;FAOSTAT cropland;Mha
UK;United Kingdom;2006;PG;11.699;Permanent grassland;Mha
UK;United Kingdom;2006;TG;1.1371;Temporary grassland;Mha
UK;United Kingdom;2007;C;5.554574568169269;Cropland in use;Mha
UK;United Kingdom;2007;Csum;5.554574568169269;Crop area sum;Mha
UK;United Kingdom;2007;Ctot;6.131;FAOSTAT cropland;Mha
UK;United Kingdom;2007;PG;11.516;Permanent grassland;Mha
UK;United Kingdom;2007;TG;1.176;Temporary grassland;Mha
UK;United Kingdom;2008;C;5.8181750194824815;Cropland in use;Mha
UK;United Kingdom;2008;Csum;5.8181750194824815;Crop area sum;Mha
UK;United Kingdom;2008;Ctot;6.051;FAOSTAT cropland;Mha
UK;United Kingdom;2008;PG;11.633;Permanent grassland;Mha
UK;United Kingdom;2008;TG;1.141;Temporary grassland;Mha
UK;United Kingdom;2009;C;5.799582194614703;Cropland in use;Mha
UK;United Kingdom;2009;Csum;5.799582194614703;Crop area sum;Mha
UK;United Kingdom;2009;Ctot;6.092;FAOSTAT cropland;Mha
UK;United Kingdom;2009;PG;11.233;Permanent grassland;Mha
UK;United Kingdom;2009;TG;1.241;Temporary grassland;Mha
UK;United Kingdom;2010;C;5.850777380338719;Cropland in use;Mha
UK;United Kingdom;2010;Csum;5.850777380338719;Crop area sum;Mha
UK;United Kingdom;2010;Ctot;6.016;FAOSTAT cropland;Mha
UK;United Kingdom;2010;PG;11.208;Permanent grassland;Mha
UK;United Kingdom;2010;TG;1.232;Temporary grassland;Mha
UK;United Kingdom;2011;C;5.937636068284234;Cropland in use;Mha
UK;United Kingdom;2011;Csum;5.937636068284234;Crop area sum;Mha
UK;United Kingdom;2011;Ctot;6.107;FAOSTAT cropland;Mha
UK;United Kingdom;2011;PG;11.057;Permanent grassland;Mha
UK;United Kingdom;2011;TG;1.278;Temporary grassland;Mha
UK;United Kingdom;2012;C;6.0519344375361275;Cropland in use;Mha
UK;United Kingdom;2012;Csum;6.0519344375361275;Crop area sum;Mha
UK;United Kingdom;2012;Ctot;6.258;FAOSTAT cropland;Mha
UK;United Kingdom;2012;PG;10.924;Permanent grassland;Mha
UK;United Kingdom;2012;TG;1.3566099999999999;Temporary grassland;Mha
UK;United Kingdom;2013;C;6.042885138037355;Cropland in use;Mha
UK;United Kingdom;2013;Csum;6.042885138037355;Crop area sum;Mha
UK;United Kingdom;2013;Ctot;6.3103;FAOSTAT cropland;Mha
UK;United Kingdom;2013;PG;10.9399;Permanent grassland;Mha
UK;United Kingdom;2013;TG;1.3896700000000002;Temporary grassland;Mha
UK;United Kingdom;2014;C;6.176275291511152;Cropland in use;Mha
UK;United Kingdom;2014;Csum;6.176275291511152;Crop area sum;Mha
UK;United Kingdom;2014;Ctot;6.2783;FAOSTAT cropland;Mha
UK;United Kingdom;2014;PG;10.953700000000001;Permanent grassland;Mha
UK;United Kingdom;2014;TG;1.3959000000000001;Temporary grassland;Mha
UK;United Kingdom;2015;C;5.879790636708636;Cropland in use;Mha
UK;United Kingdom;2015;Csum;5.879790636708636;Crop area sum;Mha
UK;United Kingdom;2015;Ctot;6.06;FAOSTAT cropland;Mha
UK;United Kingdom;2015;PG;11.078;Permanent grassland;Mha
UK;United Kingdom;2015;TG;1.167;Temporary grassland;Mha
UK;United Kingdom;2016;C;5.879293637138028;Cropland in use;Mha
UK;United Kingdom;2016;Csum;5.879293637138028;Crop area sum;Mha
UK;United Kingdom;2016;Ctot;6.0726528;FAOSTAT cropland;Mha
UK;United Kingdom;2016;PG;11.277329;Permanent grassland;Mha
UK;United Kingdom;2016;TG;1.1440000000000001;Temporary grassland;Mha
UK;United Kingdom;2017;C;5.928568578566475;Cropland in use;Mha
UK;United Kingdom;2017;Csum;5.928568578566475;Crop area sum;Mha
UK;United Kingdom;2017;Ctot;6.1305864;FAOSTAT cropland;Mha
UK;United Kingdom;2017;PG;11.335566199999999;Permanent grassland;Mha
UK;United Kingdom;2017;TG;1.1444;Temporary grassland;Mha
UK;United Kingdom;2018;C;5.88180632616756;Cropland in use;Mha
UK;United Kingdom;2018;Csum;5.88180632616756;Crop area sum;Mha
UK;United Kingdom;2018;Ctot;6.083953;FAOSTAT cropland;Mha
UK;United Kingdom;2018;PG;11.2669086;Permanent grassland;Mha
UK;United Kingdom;2018;TG;1.1520000000000001;Temporary grassland;Mha
UK;United Kingdom;2019;C;5.960254934056075;Cropland in use;Mha
UK;United Kingdom;2019;Csum;5.960254934056075;Crop area sum;Mha
UK;United Kingdom;2019;Ctot;6.083953;FAOSTAT cropland;Mha
UK;United Kingdom;2019;PG;11.2669086;Permanent grassland;Mha
UK;United Kingdom;2019;TG;1.1934;Temporary grassland;Mha
EL;Greece;1961;C;3.7;Cropland in use;Mha
EL;Greece;1961;Csum;3.996561365700053;Crop area sum;Mha
EL;Greece;1961;Ctot;3.7;FAOSTAT cropland;Mha
EL;Greece;1961;PG;5.21;Permanent grassland;Mha
EL;Greece;1961;TG;0.10905100000000001;Temporary grassland;Mha
EL;Greece;1962;C;3.702;Cropland in use;Mha
EL;Greece;1962;Csum;4.02677599719877;Crop area sum;Mha
EL;Greece;1962;Ctot;3.702;FAOSTAT cropland;Mha
EL;Greece;1962;PG;5.2;Permanent grassland;Mha
EL;Greece;1962;TG;0.10905100000000001;Temporary grassland;Mha
EL;Greece;1963;C;3.896;Cropland in use;Mha
EL;Greece;1963;Csum;3.921651055562738;Crop area sum;Mha
EL;Greece;1963;Ctot;3.896;FAOSTAT cropland;Mha
EL;Greece;1963;PG;5.125;Permanent grassland;Mha
EL;Greece;1963;TG;0.10905100000000001;Temporary grassland;Mha
EL;Greece;1964;C;3.848;Cropland in use;Mha
EL;Greece;1964;Csum;3.9110386195747067;Crop area sum;Mha
EL;Greece;1964;Ctot;3.848;FAOSTAT cropland;Mha
EL;Greece;1964;PG;5.143;Permanent grassland;Mha
EL;Greece;1964;TG;0.10905100000000001;Temporary grassland;Mha
EL;Greece;1965;C;3.854;Cropland in use;Mha
EL;Greece;1965;Csum;3.9091882534912634;Crop area sum;Mha
EL;Greece;1965;Ctot;3.854;FAOSTAT cropland;Mha
EL;Greece;1965;PG;4.824;Permanent grassland;Mha
EL;Greece;1965;TG;0.10905100000000001;Temporary grassland;Mha
EL;Greece;1966;C;3.838047251515052;Cropland in use;Mha
EL;Greece;1966;Csum;3.838047251515052;Crop area sum;Mha
EL;Greece;1966;Ctot;3.851;FAOSTAT cropland;Mha
EL;Greece;1966;PG;5.239;Permanent grassland;Mha
EL;Greece;1966;TG;0.10905100000000001;Temporary grassland;Mha
EL;Greece;1967;C;3.8490830296644236;Cropland in use;Mha
EL;Greece;1967;Csum;3.8490830296644236;Crop area sum;Mha
EL;Greece;1967;Ctot;3.874;FAOSTAT cropland;Mha
EL;Greece;1967;PG;5.239;Permanent grassland;Mha
EL;Greece;1967;TG;0.10905100000000001;Temporary grassland;Mha
EL;Greece;1968;C;3.794052033806068;Cropland in use;Mha
EL;Greece;1968;Csum;3.794052033806068;Crop area sum;Mha
EL;Greece;1968;Ctot;3.904;FAOSTAT cropland;Mha
EL;Greece;1968;PG;5.239;Permanent grassland;Mha
EL;Greece;1968;TG;0.10905100000000001;Temporary grassland;Mha
