,region,crop,year,value,label,unit,confidence
17507,ES52,Vegetables and other,2007,0.0009409043370819286,harvested area,Mha,corrected (e)
17508,ES52,Vegetables and other,2008,0.0009190410519376367,harvested area,Mha,corrected (e)
17509,ES52,Vegetables and other,2009,0.0009365587493426583,harvested area,Mha,corrected (e)
17510,ES52,Vegetables and other,2010,0.0009258881320629716,harvested area,Mha,corrected (e)
17511,ES52,Vegetables and other,2011,0.0009152223485849967,harvested area,Mha,corrected (e)
17512,ES52,Vegetables and other,2012,0.0008960877445072429,harvested area,Mha,corrected (e)
17513,ES52,Vegetables and other,2013,0.0008851005132154069,harvested area,Mha,corrected (e)
17514,ES52,Vegetables and other,2014,0.0009335400401733881,harvested area,Mha,corrected (e)
17515,ES52,Vegetables and other,2015,0.00092509538858217,harvested area,Mha,corrected (e)
17516,ES52,Vegetables and other,2016,0.0009654745511850539,harvested area,Mha,corrected (e)
17517,ES52,Vegetables and other,2017,0.0009816242827055226,harvested area,Mha,corrected (e)
17518,ES52,Vegetables and other,2018,0.0009194591757857419,harvested area,Mha,corrected (e)
17519,ES52,Vegetables and other,2019,0.000922772746859457,harvested area,Mha,corrected (e)
17520,ES52,Wheat,1990,0.006561394361273662,harvested area,Mha,filled (a)
17521,ES52,Wheat,1991,0.0064639932813839365,harvested area,Mha,filled (a)
17522,ES52,Wheat,1992,0.005978763138646749,harvested area,Mha,filled (a)
17523,ES52,Wheat,1993,0.0051495476114314384,harvested area,Mha,filled (a)
17524,ES52,Wheat,1994,0.00494449894800407,harvested area,Mha,filled (a)
17525,ES52,Wheat,1995,0.005511385501080408,harvested area,Mha,filled (a)
17526,ES52,Wheat,1996,0.007917513877290196,harvested area,Mha,filled (a)
17527,ES52,Wheat,1997,0.0087,harvested area,Mha,unprocessed
17528,ES52,Wheat,1998,0.008,harvested area,Mha,unprocessed
17529,ES52,Wheat,1999,0.008,harvested area,Mha,unprocessed
17530,ES52,Wheat,2000,0.007699999999999999,harvested area,Mha,unprocessed
17531,ES52,Wheat,2001,0.0062,harvested area,Mha,unprocessed
17532,ES52,Wheat,2002,0.0064,harvested area,Mha,unprocessed
17533,ES52,Wheat,2003,0.0063,harvested area,Mha,unprocessed
17534,ES52,Wheat,2004,0.005600000000000001,harvested area,Mha,unprocessed
17535,ES52,Wheat,2005,0.005,harvested area,Mha,unprocessed
17536,ES52,Wheat,2006,0.0038000000000000004,harvested area,Mha,unprocessed
17537,ES52,Wheat,2007,0.005109224772948835,harvested area,Mha,filled (a)
17538,ES52,Wheat,2008,0.005636160738280701,harvested area,Mha,filled (a)
17539,ES52,Wheat,2009,0.0045919605997289436,harvested area,Mha,filled (a)
17540,ES52,Wheat,2010,0.00346,harvested area,Mha,unprocessed
17541,ES52,Wheat,2011,0.004715928210274974,harvested area,Mha,filled (a)
17542,ES52,Wheat,2012,0.004189999999999999,harvested area,Mha,unprocessed
17543,ES52,Wheat,2013,0.00375,harvested area,Mha,unprocessed
17544,ES52,Wheat,2014,0.0034,harvested area,Mha,unprocessed
17545,ES52,Wheat,2015,0.004640000000000001,harvested area,Mha,unprocessed
17546,ES52,Wheat,2016,0.00518,harvested area,Mha,unprocessed
17547,ES52,Wheat,2017,0.00459,harvested area,Mha,unprocessed
17548,ES52,Wheat,2018,0.0044,harvested area,Mha,unprocessed
17549,ES52,Wheat,2019,0.00466,harvested area,Mha,unprocessed
17550,ES53,Barley,1990,0.0232,harvested area,Mha,unprocessed
17551,ES53,Barley,1991,0.0228,harvested area,Mha,unprocessed
17552,ES53,Barley,1992,0.0152,harvested area,Mha,unprocessed
17553,ES53,Barley,1993,0.023100000000000002,harvested area,Mha,unprocessed
17554,ES53,Barley,1994,0.018,harvested area,Mha,unprocessed
17555,ES53,Barley,1995,0.0079,harvested area,Mha,unprocessed
17556,ES53,Barley,1996,0.013900000000000001,harvested area,Mha,unprocessed
17557,ES53,Barley,1997,0.0129,harvested area,Mha,unprocessed
17558,ES53,Barley,1998,0.0158,harvested area,Mha,unprocessed
17559,ES53,Barley,1999,0.0182,harvested area,Mha,unprocessed
17560,ES53,Barley,2000,0.0103,harvested area,Mha,unprocessed
17561,ES53,Barley,2001,0.0103,harvested area,Mha,unprocessed
17562,ES53,Barley,2002,0.0121,harvested area,Mha,unprocessed
17563,ES53,Barley,2003,0.0255,harvested area,Mha,unprocessed
17564,ES53,Barley,2004,0.0202,harvested area,Mha,unprocessed
17565,ES53,Barley,2005,0.0208,harvested area,Mha,unprocessed
17566,ES53,Barley,2006,0.0218,harvested area,Mha,unprocessed
17567,ES53,Barley,2007,0.019026394936255193,harvested area,Mha,filled (a)
17568,ES53,Barley,2008,0.020549850236410677,harvested area,Mha,filled (a)
17569,ES53,Barley,2009,0.017822953650793876,harvested area,Mha,filled (a)
17570,ES53,Barley,2010,0.01871,harvested area,Mha,unprocessed
17571,ES53,Barley,2011,0.01768,harvested area,Mha,unprocessed
17572,ES53,Barley,2012,0.01787,harvested area,Mha,unprocessed
17573,ES53,Barley,2013,0.02316,harvested area,Mha,unprocessed
17574,ES53,Barley,2014,0.02341,harvested area,Mha,unprocessed
17575,ES53,Barley,2015,0.01911,harvested area,Mha,unprocessed
17576,ES53,Barley,2016,0.02137,harvested area,Mha,unprocessed
17577,ES53,Barley,2017,0.0193,harvested area,Mha,unprocessed
17578,ES53,Barley,2018,0.02019,harvested area,Mha,unprocessed
17579,ES53,Barley,2019,0.02047,harvested area,Mha,unprocessed
17580,ES53,Fodder crops,1990,0.0033402648763493407,harvested area,Mha,corrected (e)
17581,ES53,Fodder crops,1991,0.00340237830036014,harvested area,Mha,corrected (e)
17582,ES53,Fodder crops,1992,0.0034531983745507942,harvested area,Mha,corrected (e)
17583,ES53,Fodder crops,1993,0.0033058714928061715,harvested area,Mha,corrected (e)
17584,ES53,Fodder crops,1994,0.0033915982846227295,harvested area,Mha,corrected (e)
17585,ES53,Fodder crops,1995,0.0035235251438853355,harvested area,Mha,corrected (e)
17586,ES53,Fodder crops,1996,0.0033017648201443,harvested area,Mha,corrected (e)
17587,ES53,Fodder crops,1997,0.0029455109667269894,harvested area,Mha,corrected (e)
17588,ES53,Fodder crops,1998,0.0025250903529679433,harvested area,Mha,corrected (e)
17589,ES53,Fodder crops,1999,0.0030856511713133372,harvested area,Mha,corrected (e)
17590,ES53,Fodder crops,2000,0.0027832973965830833,harvested area,Mha,corrected (e)
17591,ES53,Fodder crops,2001,0.0024444969019787248,harvested area,Mha,corrected (e)
17592,ES53,Fodder crops,2002,0.0022253032486513587,harvested area,Mha,corrected (e)
17593,ES53,Fodder crops,2003,0.0022987100224823036,harvested area,Mha,corrected (e)
17594,ES53,Fodder crops,2004,0.00224532327787798,harvested area,Mha,corrected (e)
17595,ES53,Fodder crops,2005,0.0022525099550362543,harvested area,Mha,corrected (e)
17596,ES53,Fodder crops,2006,0.002048716324190905,harvested area,Mha,corrected (e)
17597,ES53,Fodder crops,2007,0.0020918363871405506,harvested area,Mha,corrected (e)
17598,ES53,Fodder crops,2008,0.0019819828934355007,harvested area,Mha,corrected (e)
17599,ES53,Fodder crops,2009,0.0019840362297664366,harvested area,Mha,corrected (e)
17600,ES53,Fodder crops,2010,0.001566233619829334,harvested area,Mha,corrected (e)
17601,ES53,Fodder crops,2011,0.0021314657783276067,harvested area,Mha,corrected (e)
17602,ES53,Fodder crops,2012,0.002322272056879789,harvested area,Mha,corrected (e)
17603,ES53,Fodder crops,2013,0.0018608873833185797,harvested area,Mha,corrected (e)
17604,ES53,Fodder crops,2014,0.0019204854703239822,harvested area,Mha,corrected (e)
17605,ES53,Fodder crops,2015,0.0022454772781028004,harvested area,Mha,corrected (e)
17606,ES53,Fodder crops,2016,0.0021860331913222176,harvested area,Mha,corrected (e)
17607,ES53,Fodder crops,2017,0.0023374667457287117,harvested area,Mha,corrected (e)
17608,ES53,Fodder crops,2018,0.0022251492484265394,harvested area,Mha,corrected (e)
17609,ES53,Fodder crops,2019,0.0025929017852970894,harvested area,Mha,corrected (e)
17610,ES53,Forage legumes,1990,0.001211256880061221,harvested area,Mha,corrected (e)
17611,ES53,Forage legumes,1991,0.0012116107383376045,harvested area,Mha,corrected (e)
17612,ES53,Forage legumes,1992,0.0011217307361361586,harvested area,Mha,corrected (e)
17613,ES53,Forage legumes,1993,0.0011440238075483282,harvested area,Mha,corrected (e)
17614,ES53,Forage legumes,1994,0.0010845756171158757,harvested area,Mha,corrected (e)
17615,ES53,Forage legumes,1995,0.0009685101024620397,harvested area,Mha,corrected (e)
17616,ES53,Forage legumes,1996,0.0009745256931605616,harvested area,Mha,corrected (e)
17617,ES53,Forage legumes,1997,0.0009607252203815995,harvested area,Mha,corrected (e)
17618,ES53,Forage legumes,1998,0.0013121064888305602,harvested area,Mha,corrected (e)
17619,ES53,Forage legumes,1999,0.0012678742042826045,harvested area,Mha,corrected (e)
17620,ES53,Forage legumes,2000,0.0012944135750113776,harvested area,Mha,corrected (e)
17621,ES53,Forage legumes,2001,0.001223288061458265,harvested area,Mha,corrected (e)
17622,ES53,Forage legumes,2002,0.0012017027065988626,harvested area,Mha,corrected (e)
17623,ES53,Forage legumes,2003,0.0012275343607748687,harvested area,Mha,corrected (e)
17624,ES53,Forage legumes,2004,0.001192148533136504,harvested area,Mha,corrected (e)
17625,ES53,Forage legumes,2005,0.001159239713432825,harvested area,Mha,corrected (e)
17626,ES53,Forage legumes,2006,0.0012147954628250574,harvested area,Mha,corrected (e)
17627,ES53,Forage legumes,2007,0.0011790557769103091,harvested area,Mha,corrected (e)
17628,ES53,Forage legumes,2008,0.0010265428597889578,harvested area,Mha,corrected (e)
17629,ES53,Forage legumes,2009,0.0011840097927796802,harvested area,Mha,corrected (e)
17630,ES53,Forage legumes,2010,0.0012660341412454093,harvested area,Mha,corrected (e)
17631,ES53,Forage legumes,2011,0.0013480584897111382,harvested area,Mha,corrected (e)
17632,ES53,Forage legumes,2012,0.0013756505888121533,harvested area,Mha,corrected (e)
17633,ES53,Forage legumes,2013,0.0014032426879131681,harvested area,Mha,corrected (e)
17634,ES53,Forage legumes,2014,0.0014308347870141832,harvested area,Mha,corrected (e)
17635,ES53,Forage legumes,2015,0.001458426886115198,harvested area,Mha,corrected (e)
17636,ES53,Forage legumes,2016,0.0015059500526335217,harvested area,Mha,corrected (e)
17637,ES53,Forage legumes,2017,0.0015009252651088736,harvested area,Mha,corrected (e)
17638,ES53,Forage legumes,2018,0.0015780663693605083,harvested area,Mha,corrected (e)
17639,ES53,Forage legumes,2019,0.0016099843858903135,harvested area,Mha,corrected (e)
17640,ES53,Grain maize,1990,0.0002812007789691286,harvested area,Mha,filled (b)
17641,ES53,Grain maize,1991,0.00027740930779201675,harvested area,Mha,filled (b)
17642,ES53,Grain maize,1992,0.00029699857554042796,harvested area,Mha,filled (b)
17643,ES53,Grain maize,1993,0.00030900490093461547,harvested area,Mha,filled (b)
17644,ES53,Grain maize,1994,0.0003096368127974675,harvested area,Mha,filled (b)
17645,ES53,Grain maize,1995,0.00015418649453588176,harvested area,Mha,filled (b)
17646,ES53,Grain maize,1996,0.00021295429778111542,harvested area,Mha,filled (b)
17647,ES53,Grain maize,1997,0.0002161138570953753,harvested area,Mha,filled (b)
17648,ES53,Grain maize,1998,0.0002180095926839312,harvested area,Mha,filled (b)
17649,ES53,Grain maize,1999,0.00020853091474115157,harvested area,Mha,filled (b)
17650,ES53,Grain maize,2000,0.00026347435540865615,harvested area,Mha,filled (a)
17651,ES53,Grain maize,2001,0.0003117769733247201,harvested area,Mha,filled (a)
17652,ES53,Grain maize,2002,0.00028294140545039476,harvested area,Mha,filled (a)
17653,ES53,Grain maize,2003,0.0002896332039022424,harvested area,Mha,filled (a)
17654,ES53,Grain maize,2004,0.0002918840815633184,harvested area,Mha,filled (a)
17655,ES53,Grain maize,2005,0.0002538624994505477,harvested area,Mha,filled (a)
17656,ES53,Grain maize,2006,0.0002095141260742119,harvested area,Mha,filled (a)
17657,ES53,Grain maize,2007,0.0002196126582833638,harvested area,Mha,filled (a)
17658,ES53,Grain maize,2008,0.00022612195314107014,harvested area,Mha,filled (a)
17659,ES53,Grain maize,2009,0.00021146083107838576,harvested area,Mha,filled (a)
17660,ES53,Grain maize,2010,0.00029,harvested area,Mha,unprocessed
17661,ES53,Grain maize,2011,0.00031,harvested area,Mha,unprocessed
17662,ES53,Grain maize,2012,0.00033,harvested area,Mha,unprocessed
17663,ES53,Grain maize,2013,0.00023,harvested area,Mha,unprocessed
17664,ES53,Grain maize,2014,0.00022,harvested area,Mha,unprocessed
17665,ES53,Grain maize,2015,0.00017999999999999998,harvested area,Mha,unprocessed
17666,ES53,Grain maize,2016,0.00029,harvested area,Mha,unprocessed
17667,ES53,Grain maize,2017,0.00013000000000000002,harvested area,Mha,unprocessed
17668,ES53,Grain maize,2018,0.00014000000000000001,harvested area,Mha,unprocessed
17669,ES53,Grain maize,2019,0.00011999999999999999,harvested area,Mha,unprocessed
17670,ES53,Grapes,1990,0.002075616449862059,harvested area,Mha,filled (a)
17671,ES53,Grapes,1991,0.0020423506201180876,harvested area,Mha,filled (a)
17672,ES53,Grapes,1992,0.0020059438107416375,harvested area,Mha,filled (a)
17673,ES53,Grapes,1993,0.0018280501461022016,harvested area,Mha,filled (a)
17674,ES53,Grapes,1994,0.0017600907685994952,harvested area,Mha,filled (a)
17675,ES53,Grapes,1995,0.0017076935174577031,harvested area,Mha,filled (a)
17676,ES53,Grapes,1996,0.0016,harvested area,Mha,unprocessed
17677,ES53,Grapes,1997,0.0016,harvested area,Mha,unprocessed
17678,ES53,Grapes,1998,0.0016,harvested area,Mha,unprocessed
17679,ES53,Grapes,1999,0.0018,harvested area,Mha,unprocessed
17680,ES53,Grapes,2000,0.0016938446527145047,harvested area,Mha,filled (a)
17681,ES53,Grapes,2001,0.0017156887383403745,harvested area,Mha,filled (a)
17682,ES53,Grapes,2002,0.0016931307937071234,harvested area,Mha,filled (a)
17683,ES53,Grapes,2003,0.0016634342590000585,harvested area,Mha,filled (a)
17684,ES53,Grapes,2004,0.001665718607823679,harvested area,Mha,filled (a)
17685,ES53,Grapes,2005,0.0016561528971247685,harvested area,Mha,filled (a)
17686,ES53,Grapes,2006,0.001619474821325514,harvested area,Mha,filled (a)
17687,ES53,Grapes,2007,0.0016142922049319254,harvested area,Mha,filled (a)
17688,ES53,Grapes,2008,0.0015530859336390472,harvested area,Mha,filled (c)
17689,ES53,Grapes,2009,0.0014918796623461688,harvested area,Mha,filled (c)
17690,ES53,Grapes,2010,0.0014306733910532906,harvested area,Mha,filled (a)
17691,ES53,Grapes,2011,0.0013750352200179868,harvested area,Mha,filled (a)
17692,ES53,Grapes,2012,0.0013521917317817832,harvested area,Mha,filled (a)
17693,ES53,Grapes,2013,0.001352006128439864,harvested area,Mha,filled (a)
17694,ES53,Grapes,2014,0.0013524487210244403,harvested area,Mha,filled (a)
17695,ES53,Grapes,2015,0.001343568314972616,harvested area,Mha,filled (a)
17696,ES53,Grapes,2016,0.001335073392784778,harvested area,Mha,filled (a)
17697,ES53,Grapes,2017,0.0013388568455238992,harvested area,Mha,filled (a)
17698,ES53,Grapes,2018,0.0013419407164357866,harvested area,Mha,filled (a)
17699,ES53,Grapes,2019,0.0013376147308510554,harvested area,Mha,filled (a)
17700,ES53,Oilseeds,1990,0.001012402483675383,harvested area,Mha,filled (a)
17701,ES53,Oilseeds,1991,0.000736175970060689,harvested area,Mha,filled (a)
17702,ES53,Oilseeds,1992,0.0010720926900520227,harvested area,Mha,filled (a)
17703,ES53,Oilseeds,1993,0.0010010841887498235,harvested area,Mha,filled (a)
17704,ES53,Oilseeds,1994,0.0009747231073870792,harvested area,Mha,filled (a)
17705,ES53,Oilseeds,1995,0.0007264419132120374,harvested area,Mha,filled (a)
17706,ES53,Oilseeds,1996,0.0005985225262737108,harvested area,Mha,filled (a)
17707,ES53,Oilseeds,1997,0.000966956087531838,harvested area,Mha,filled (a)
17708,ES53,Oilseeds,1998,0.0008547473426816195,harvested area,Mha,filled (a)
17709,ES53,Oilseeds,1999,0.0007326228776834867,harvested area,Mha,filled (a)
17710,ES53,Oilseeds,2000,0.00045789936137831237,harvested area,Mha,filled (a)
17711,ES53,Oilseeds,2001,0.0004236036678923373,harvested area,Mha,filled (a)
17712,ES53,Oilseeds,2002,0.0003472140636917164,harvested area,Mha,filled (a)
17713,ES53,Oilseeds,2003,0.0006646768759753874,harvested area,Mha,filled (a)
17714,ES53,Oilseeds,2004,0.0005468828485665639,harvested area,Mha,filled (a)
17715,ES53,Oilseeds,2005,0.00045202684583347944,harvested area,Mha,filled (a)
17716,ES53,Oilseeds,2006,0.00028159162338561085,harvested area,Mha,filled (a)
17717,ES53,Oilseeds,2007,0.0002859863273082258,harvested area,Mha,filled (a)
17718,ES53,Oilseeds,2008,0.0006577229744492663,harvested area,Mha,filled (a)
17719,ES53,Oilseeds,2009,0.00033693405857926524,harvested area,Mha,filled (a)
17720,ES53,Oilseeds,2010,4.6985950645639355e-05,harvested area,Mha,filled (a)
17721,ES53,Oilseeds,2011,4.8641935963162284e-05,harvested area,Mha,filled (a)
17722,ES53,Oilseeds,2012,0.00015457235432616464,harvested area,Mha,filled (a)
17723,ES53,Oilseeds,2013,4.111892534258213e-05,harvested area,Mha,filled (a)
17724,ES53,Oilseeds,2014,0.00016925665246715686,harvested area,Mha,filled (a)
17725,ES53,Oilseeds,2015,0.00019105301980063487,harvested area,Mha,filled (a)
17726,ES53,Oilseeds,2016,7.531538672329804e-05,harvested area,Mha,filled (a)
17727,ES53,Oilseeds,2017,0.00011973715297331739,harvested area,Mha,filled (a)
17728,ES53,Oilseeds,2018,0.00011831945061722309,harvested area,Mha,filled (a)
17729,ES53,Oilseeds,2019,0.00021506850034391103,harvested area,Mha,filled (a)
17730,ES53,Olives,1990,0.007566304547966531,harvested area,Mha,filled (a)
17731,ES53,Olives,1991,0.007587706503127666,harvested area,Mha,filled (a)
17732,ES53,Olives,1992,0.007636930999998277,harvested area,Mha,filled (a)
17733,ES53,Olives,1993,0.007658332955159411,harvested area,Mha,filled (a)
17734,ES53,Olives,1994,0.007740373783277094,harvested area,Mha,filled (a)
17735,ES53,Olives,1995,0.007932277981221937,harvested area,Mha,filled (a)
17736,ES53,Olives,1996,0.008400000000000001,harvested area,Mha,unprocessed
17737,ES53,Olives,1997,0.008199999999999999,harvested area,Mha,unprocessed
17738,ES53,Olives,1998,0.008199999999999999,harvested area,Mha,unprocessed
17739,ES53,Olives,1999,0.008199999999999999,harvested area,Mha,unprocessed
17740,ES53,Olives,2000,0.0088682568202689,harvested area,Mha,filled (a)
17741,ES53,Olives,2001,0.008657804261184406,harvested area,Mha,filled (a)
17742,ES53,Olives,2002,0.008669932035775716,harvested area,Mha,filled (a)
17743,ES53,Olives,2003,0.008702034968517418,harvested area,Mha,filled (a)
17744,ES53,Olives,2004,0.008791923180194186,harvested area,Mha,filled (a)
17745,ES53,Olives,2005,0.008793706676457614,harvested area,Mha,filled (a)
17746,ES53,Olives,2006,0.00885933933895176,harvested area,Mha,filled (a)
17747,ES53,Olives,2007,0.008811042260138131,harvested area,Mha,filled (a)
17748,ES53,Olives,2008,0.008840933657513183,harvested area,Mha,filled (c)
17749,ES53,Olives,2009,0.008870825054888237,harvested area,Mha,filled (c)
17750,ES53,Olives,2010,0.008900716452263287,harvested area,Mha,filled (c)
17751,ES53,Olives,2011,0.008930607849638339,harvested area,Mha,filled (a)
17752,ES53,Olives,2012,0.008950957542004052,harvested area,Mha,filled (c)
17753,ES53,Olives,2013,0.008971307234369764,harvested area,Mha,filled (c)
17754,ES53,Olives,2014,0.008991656926735477,harvested area,Mha,filled (c)
17755,ES53,Olives,2015,0.00901200661910119,harvested area,Mha,filled (a)
17756,ES53,Olives,2016,0.008994849385047013,harvested area,Mha,filled (a)
17757,ES53,Olives,2017,0.009113059517387013,harvested area,Mha,filled (a)
17758,ES53,Olives,2018,0.00919927372676112,harvested area,Mha,filled (a)
17759,ES53,Olives,2019,0.009280957855626116,harvested area,Mha,filled (a)
17760,ES53,Other cereals,1990,0.009737890815201475,harvested area,Mha,filled (a)
17761,ES53,Other cereals,1991,0.00915657227432363,harvested area,Mha,filled (a)
17762,ES53,Other cereals,1992,0.008849728261873855,harvested area,Mha,filled (a)
17763,ES53,Other cereals,1993,0.008768983084356733,harvested area,Mha,filled (a)
17764,ES53,Other cereals,1994,0.009628259813433585,harvested area,Mha,filled (a)
17765,ES53,Other cereals,1995,0.01014244871491748,harvested area,Mha,filled (a)
17766,ES53,Other cereals,1996,0.010846963328482527,harvested area,Mha,filled (a)
17767,ES53,Other cereals,1997,0.011080612136587608,harvested area,Mha,filled (a)
17768,ES53,Other cereals,1998,0.0113859307347969,harvested area,Mha,filled (a)
17769,ES53,Other cereals,1999,0.011667979681132755,harvested area,Mha,filled (a)
17770,ES53,Other cereals,2000,0.011974900684207663,harvested area,Mha,filled (a)
17771,ES53,Other cereals,2001,0.012345449157468833,harvested area,Mha,filled (a)
17772,ES53,Other cereals,2002,0.012588087972494864,harvested area,Mha,filled (a)
17773,ES53,Other cereals,2003,0.013736662489770027,harvested area,Mha,filled (a)
17774,ES53,Other cereals,2004,0.012951596189931127,harvested area,Mha,filled (a)
17775,ES53,Other cereals,2005,0.012567359740331036,harvested area,Mha,filled (a)
17776,ES53,Other cereals,2006,0.014512892538745362,harvested area,Mha,filled (a)
17777,ES53,Other cereals,2007,0.01471846022394783,harvested area,Mha,filled (a)
17778,ES53,Other cereals,2008,0.014057632971772208,harvested area,Mha,filled (a)
17779,ES53,Other cereals,2009,0.015612142692100145,harvested area,Mha,filled (a)
17780,ES53,Other cereals,2010,0.00818986709716758,harvested area,Mha,filled (a)
17781,ES53,Other cereals,2011,0.007759505257046805,harvested area,Mha,filled (a)
17782,ES53,Other cereals,2012,0.007510955833713403,harvested area,Mha,filled (a)
17783,ES53,Other cereals,2013,0.018653593511421613,harvested area,Mha,filled (a)
17784,ES53,Other cereals,2014,0.020243243563116704,harvested area,Mha,filled (a)
17785,ES53,Other cereals,2015,0.016014910079318167,harvested area,Mha,filled (a)
17786,ES53,Other cereals,2016,0.016820894453373706,harvested area,Mha,filled (a)
17787,ES53,Other cereals,2017,0.01608364117604674,harvested area,Mha,filled (a)
17788,ES53,Other cereals,2018,0.01654920818953423,harvested area,Mha,filled (a)
17789,ES53,Other cereals,2019,0.015121863781681214,harvested area,Mha,filled (a)
17790,ES53,Other permanent crops,1990,0.059265922069509765,harvested area,Mha,filled (a)
17791,ES53,Other permanent crops,1991,0.06036473297059487,harvested area,Mha,filled (a)
17792,ES53,Other permanent crops,1992,0.05867523181632528,harvested area,Mha,filled (a)
17793,ES53,Other permanent crops,1993,0.05922146151281846,harvested area,Mha,filled (a)
17794,ES53,Other permanent crops,1994,0.059284976593806035,harvested area,Mha,filled (a)
17795,ES53,Other permanent crops,1995,0.060548926705458854,harvested area,Mha,filled (a)
17796,ES53,Other permanent crops,1996,0.0795,harvested area,Mha,unprocessed
17797,ES53,Other permanent crops,1997,0.0795,harvested area,Mha,unprocessed
17798,ES53,Other permanent crops,1998,0.0795,harvested area,Mha,unprocessed
17799,ES53,Other permanent crops,1999,0.07690000000000001,harvested area,Mha,unprocessed
17800,ES53,Other permanent crops,2000,0.06919129919798812,harvested area,Mha,filled (c)
17801,ES53,Other permanent crops,2001,0.06148259839597626,harvested area,Mha,filled (a)
17802,ES53,Other permanent crops,2002,0.05411484900141713,harvested area,Mha,filled (a)
17803,ES53,Other permanent crops,2003,0.06169219816323527,harvested area,Mha,filled (a)
17804,ES53,Other permanent crops,2004,0.05899915872936193,harvested area,Mha,filled (a)
17805,ES53,Other permanent crops,2005,0.058770504437806646,harvested area,Mha,filled (a)
17806,ES53,Other permanent crops,2006,0.05363785074320041,harvested area,Mha,filled (a)
17807,ES53,Other permanent crops,2007,0.052310385550560015,harvested area,Mha,filled (a)
17808,ES53,Other permanent crops,2008,0.004872241862557167,harvested area,Mha,filled (a)
17809,ES53,Other permanent crops,2009,0.004872241862557167,harvested area,Mha,filled (a)
17810,ES53,Other permanent crops,2010,0.013521619732977334,harvested area,Mha,filled (c)
17811,ES53,Other permanent crops,2011,0.0221709976033975,harvested area,Mha,filled (c)
17812,ES53,Other permanent crops,2012,0.030820375473817663,harvested area,Mha,filled (c)
17813,ES53,Other permanent crops,2013,0.03946975334423783,harvested area,Mha,filled (c)
17814,ES53,Other permanent crops,2014,0.048119131214657995,harvested area,Mha,filled (c)
17815,ES53,Other permanent crops,2015,0.05676850908507816,harvested area,Mha,filled (a)
17816,ES53,Other permanent crops,2016,0.059384695270956536,harvested area,Mha,filled (a)
17817,ES53,Other permanent crops,2017,0.0631632074389076,harvested area,Mha,filled (a)
17818,ES53,Other permanent crops,2018,0.06506611926529547,harvested area,Mha,filled (a)
17819,ES53,Other permanent crops,2019,0.06750001716873948,harvested area,Mha,filled (a)
17820,ES53,Potatoes,1990,0.0040999999999999995,harvested area,Mha,unprocessed
17821,ES53,Potatoes,1991,0.0038,harvested area,Mha,unprocessed
17822,ES53,Potatoes,1992,0.0038,harvested area,Mha,unprocessed
17823,ES53,Potatoes,1993,0.004200000000000001,harvested area,Mha,unprocessed
17824,ES53,Potatoes,1994,0.003,harvested area,Mha,unprocessed
17825,ES53,Potatoes,1995,0.0019,harvested area,Mha,unprocessed
17826,ES53,Potatoes,1996,0.0037,harvested area,Mha,unprocessed
17827,ES53,Potatoes,1997,0.0029,harvested area,Mha,unprocessed
17828,ES53,Potatoes,1998,0.0028,harvested area,Mha,unprocessed
17829,ES53,Potatoes,1999,0.0031,harvested area,Mha,unprocessed
17830,ES53,Potatoes,2000,0.0031,harvested area,Mha,unprocessed
17831,ES53,Potatoes,2001,0.0031,harvested area,Mha,unprocessed
17832,ES53,Potatoes,2002,0.0031,harvested area,Mha,unprocessed
17833,ES53,Potatoes,2003,0.002,harvested area,Mha,unprocessed
17834,ES53,Potatoes,2004,0.0021000000000000003,harvested area,Mha,unprocessed
17835,ES53,Potatoes,2005,0.0019,harvested area,Mha,unprocessed
17836,ES53,Potatoes,2006,0.0015,harvested area,Mha,unprocessed
17837,ES53,Potatoes,2007,0.001842720179573939,harvested area,Mha,filled (a)
17838,ES53,Potatoes,2008,0.0017610126336885137,harvested area,Mha,filled (a)
17839,ES53,Potatoes,2009,0.0018362695838461424,harvested area,Mha,filled (a)
17840,ES53,Potatoes,2010,0.00139,harvested area,Mha,unprocessed
17841,ES53,Potatoes,2011,0.00138,harvested area,Mha,unprocessed
17842,ES53,Potatoes,2012,0.00139,harvested area,Mha,unprocessed
17843,ES53,Potatoes,2013,0.00146,harvested area,Mha,unprocessed
17844,ES53,Potatoes,2014,0.00157,harvested area,Mha,unprocessed
17845,ES53,Potatoes,2015,0.00172,harvested area,Mha,unprocessed
17846,ES53,Potatoes,2016,0.00174,harvested area,Mha,unprocessed
17847,ES53,Potatoes,2017,0.00186,harvested area,Mha,unprocessed
17848,ES53,Potatoes,2018,0.0016699999999999998,harvested area,Mha,unprocessed
17849,ES53,Potatoes,2019,0.00159,harvested area,Mha,unprocessed
17850,ES53,Pulses,1990,0.0017631638617788552,harvested area,Mha,filled (a)
17851,ES53,Pulses,1991,0.0016654262744802478,harvested area,Mha,filled (a)
17852,ES53,Pulses,1992,0.0013616622957737803,harvested area,Mha,filled (a)
17853,ES53,Pulses,1993,0.0011695190843799272,harvested area,Mha,filled (a)
17854,ES53,Pulses,1994,0.0019675242715850344,harvested area,Mha,filled (a)
17855,ES53,Pulses,1995,0.002766640113191262,harvested area,Mha,filled (a)
17856,ES53,Pulses,1996,0.0021000000000000003,harvested area,Mha,unprocessed
17857,ES53,Pulses,1997,0.0021000000000000003,harvested area,Mha,unprocessed
