,region,region_name,symbol,year,value,label,unit,confidence
188,AL,Albania,A_PC,2008,1.177093941936981,applied to permanent crops,Gg N,estimated
189,AL,Albania,A_AL,2008,14.671024385842724,applied to other arable land,Gg N,estimated
190,AL,Albania,L_storage,2009,6.584211688524329,loss from houses and storage,Gg N,estimated
191,AL,Albania,G,2009,47.36215920000001,excreted grazing,Gg N,estimated
192,AL,Albania,G_PG,2009,36.41661034660663,excreted grazing on permanent grassland,Gg N,estimated
193,AL,Albania,G_TG,2009,10.945548853393376,excreted grazing on temporary grassland,Gg N,estimated
194,AL,Albania,E_total,2009,69.6236,excreted total,Gg N,estimated
195,AL,Albania,E_house,2009,22.26144079999999,excreted in house,Gg N,estimated
196,AL,Albania,A_PG,2009,0.24307809418855408,applied to permanent grassland,Gg N,estimated
197,AL,Albania,A_TG,2009,0.07306070306399332,applied to temporary grassland,Gg N,estimated
198,AL,Albania,A_PC,2009,1.3390162698514079,applied to permanent crops,Gg N,estimated
199,AL,Albania,A_AL,2009,14.022074044371704,applied to other arable land,Gg N,estimated
200,AL,Albania,L_storage,2010,6.632925845372126,loss from houses and storage,Gg N,estimated
201,AL,Albania,G,2010,47.55503,excreted grazing,Gg N,estimated
202,AL,Albania,G_PG,2010,36.56490807816019,excreted grazing on permanent grassland,Gg N,estimated
203,AL,Albania,G_TG,2010,10.990121921839815,excreted grazing on temporary grassland,Gg N,estimated
204,AL,Albania,E_total,2010,69.98117500000001,excreted total,Gg N,estimated
205,AL,Albania,E_house,2010,22.426145000000005,excreted in house,Gg N,estimated
206,AL,Albania,A_PG,2010,0.24816250243485583,applied to permanent grassland,Gg N,estimated
207,AL,Albania,A_TG,2010,0.07458889688326453,applied to temporary grassland,Gg N,estimated
208,AL,Albania,A_PC,2010,1.0932087619242914,applied to permanent crops,Gg N,estimated
209,AL,Albania,A_AL,2010,14.377258993385468,applied to other arable land,Gg N,estimated
210,AL,Albania,L_storage,2011,6.85435239522692,loss from houses and storage,Gg N,estimated
211,AL,Albania,G,2011,47.100434400000005,excreted grazing,Gg N,estimated
212,AL,Albania,G_PG,2011,36.21537099813445,excreted grazing on permanent grassland,Gg N,estimated
213,AL,Albania,G_TG,2011,10.885063401865551,excreted grazing on temporary grassland,Gg N,estimated
214,AL,Albania,E_total,2011,70.27523000000001,excreted total,Gg N,estimated
215,AL,Albania,E_house,2011,23.174795600000003,excreted in house,Gg N,estimated
216,AL,Albania,A_PG,2011,0.2527414055174525,applied to permanent grassland,Gg N,estimated
217,AL,Albania,A_TG,2011,0.07596515367675782,applied to temporary grassland,Gg N,estimated
218,AL,Albania,A_PC,2011,1.1149193890162437,applied to permanent crops,Gg N,estimated
219,AL,Albania,A_AL,2011,14.876817256562632,applied to other arable land,Gg N,estimated
220,AL,Albania,L_storage,2012,6.796313762866612,loss from houses and storage,Gg N,estimated
221,AL,Albania,G,2012,48.0829919648,excreted grazing,Gg N,estimated
222,AL,Albania,G_PG,2012,36.97085631774024,excreted grazing on permanent grassland,Gg N,estimated
223,AL,Albania,G_TG,2012,11.112135647059759,excreted grazing on temporary grassland,Gg N,estimated
224,AL,Albania,E_total,2012,71.061557,excreted total,Gg N,estimated
225,AL,Albania,E_house,2012,22.978565035199992,excreted in house,Gg N,estimated
226,AL,Albania,A_PG,2012,0.247739559079333,applied to permanent grassland,Gg N,estimated
227,AL,Albania,A_TG,2012,0.07446177502551796,applied to temporary grassland,Gg N,estimated
228,AL,Albania,A_PC,2012,1.3616899433150795,applied to permanent crops,Gg N,estimated
229,AL,Albania,A_AL,2012,14.498359994913452,applied to other arable land,Gg N,estimated
230,AL,Albania,L_storage,2013,6.675897031156435,loss from houses and storage,Gg N,estimated
231,AL,Albania,G,2013,48.68652847800001,excreted grazing,Gg N,estimated
232,AL,Albania,G_PG,2013,37.43491358207109,excreted grazing on permanent grassland,Gg N,estimated
233,AL,Albania,G_TG,2013,11.251614895928917,excreted grazing on temporary grassland,Gg N,estimated
234,AL,Albania,E_total,2013,71.2579605,excreted total,Gg N,estimated
235,AL,Albania,E_house,2013,22.57143202199999,excreted in house,Gg N,estimated
236,AL,Albania,A_PG,2013,0.2440626310956867,applied to permanent grassland,Gg N,estimated
237,AL,Albania,A_TG,2013,0.07335662013898803,applied to temporary grassland,Gg N,estimated
238,AL,Albania,A_PC,2013,1.3019868902487044,applied to permanent crops,Gg N,estimated
239,AL,Albania,A_AL,2013,14.276128849360175,applied to other arable land,Gg N,estimated
240,AL,Albania,L_storage,2014,6.948580249018132,loss from houses and storage,Gg N,estimated
241,AL,Albania,G,2014,49.239715762399996,excreted grazing,Gg N,estimated
242,AL,Albania,G_PG,2014,37.86025748794378,excreted grazing on permanent grassland,Gg N,estimated
243,AL,Albania,G_TG,2014,11.37945827445622,excreted grazing on temporary grassland,Gg N,estimated
244,AL,Albania,E_total,2014,72.7330989,excreted total,Gg N,estimated
245,AL,Albania,E_house,2014,23.493383137600006,excreted in house,Gg N,estimated
246,AL,Albania,A_PG,2014,0.2546389324353615,applied to permanent grassland,Gg N,estimated
247,AL,Albania,A_TG,2014,0.07653548335277438,applied to temporary grassland,Gg N,estimated
248,AL,Albania,A_PC,2014,1.3224774942658168,applied to permanent crops,Gg N,estimated
249,AL,Albania,A_AL,2014,14.89115097852792,applied to other arable land,Gg N,estimated
250,AL,Albania,L_storage,2015,6.630290556548197,loss from houses and storage,Gg N,estimated
251,AL,Albania,G,2015,49.81965,excreted grazing,Gg N,estimated
252,AL,Albania,G_PG,2015,38.30616703924092,excreted grazing on permanent grassland,Gg N,estimated
253,AL,Albania,G_TG,2015,11.513482960759085,excreted grazing on temporary grassland,Gg N,estimated
254,AL,Albania,E_total,2015,72.236885,excreted total,Gg N,estimated
255,AL,Albania,E_house,2015,22.417234999999998,excreted in house,Gg N,estimated
256,AL,Albania,A_PG,2015,0.24229678298189247,applied to permanent grassland,Gg N,estimated
257,AL,Albania,A_TG,2015,0.07282586846788944,applied to temporary grassland,Gg N,estimated
258,AL,Albania,A_PC,2015,1.284167101183563,applied to permanent crops,Gg N,estimated
259,AL,Albania,A_AL,2015,14.187654690818457,applied to other arable land,Gg N,estimated
