,region,region name,year,symbol,label,unit,value
6361,SE2,Södra Sverige,1990,urb_typ,urban typology,no unit,
6362,SE2,Södra Sverige,1991,typ,metabolic typology,no unit,DSG
6363,SE2,Södra Sverige,1991,urb_typ,urban typology,no unit,
6364,SE2,Södra Sverige,1992,typ,metabolic typology,no unit,DSG
6365,SE2,Södra Sverige,1992,urb_typ,urban typology,no unit,
6366,SE2,Södra Sverige,1993,typ,metabolic typology,no unit,DSG
6367,SE2,Södra Sverige,1993,urb_typ,urban typology,no unit,
6368,SE2,Södra Sverige,1994,typ,metabolic typology,no unit,DSG
6369,SE2,Södra Sverige,1994,urb_typ,urban typology,no unit,
6370,SE2,Södra Sverige,1995,typ,metabolic typology,no unit,DSG
6371,SE2,Södra Sverige,1995,urb_typ,urban typology,no unit,
6372,SE2,Södra Sverige,1996,typ,metabolic typology,no unit,DSG
6373,SE2,Södra Sverige,1996,urb_typ,urban typology,no unit,
6374,SE2,Södra Sverige,1997,typ,metabolic typology,no unit,DSG
6375,SE2,Södra Sverige,1997,urb_typ,urban typology,no unit,
6376,SE2,Södra Sverige,1998,typ,metabolic typology,no unit,DSG
6377,SE2,Södra Sverige,1998,urb_typ,urban typology,no unit,
6378,SE2,Södra Sverige,1999,typ,metabolic typology,no unit,DSG
6379,SE2,Södra Sverige,1999,urb_typ,urban typology,no unit,
6380,SE2,Södra Sverige,2000,typ,metabolic typology,no unit,DSG
6381,SE2,Södra Sverige,2000,urb_typ,urban typology,no unit,
6382,SE2,Södra Sverige,2001,typ,metabolic typology,no unit,DSG
6383,SE2,Södra Sverige,2001,urb_typ,urban typology,no unit,
6384,SE2,Södra Sverige,2002,typ,metabolic typology,no unit,DSG
6385,SE2,Södra Sverige,2002,urb_typ,urban typology,no unit,
6386,SE2,Södra Sverige,2003,typ,metabolic typology,no unit,DSG
6387,SE2,Södra Sverige,2003,urb_typ,urban typology,no unit,
6388,SE2,Södra Sverige,2004,typ,metabolic typology,no unit,DSG
6389,SE2,Södra Sverige,2004,urb_typ,urban typology,no unit,
6390,SE2,Södra Sverige,2005,typ,metabolic typology,no unit,DSG
6391,SE2,Södra Sverige,2005,urb_typ,urban typology,no unit,
6392,SE2,Södra Sverige,2006,typ,metabolic typology,no unit,DSG
6393,SE2,Södra Sverige,2006,urb_typ,urban typology,no unit,
6394,SE2,Södra Sverige,2007,typ,metabolic typology,no unit,DSG
6395,SE2,Södra Sverige,2007,urb_typ,urban typology,no unit,
6396,SE2,Södra Sverige,2008,typ,metabolic typology,no unit,DSG
6397,SE2,Södra Sverige,2008,urb_typ,urban typology,no unit,
6398,SE2,Södra Sverige,2009,typ,metabolic typology,no unit,DSG
6399,SE2,Södra Sverige,2009,urb_typ,urban typology,no unit,
6400,SE2,Södra Sverige,2010,typ,metabolic typology,no unit,DSG
6401,SE2,Södra Sverige,2010,urb_typ,urban typology,no unit,
6402,SE2,Södra Sverige,2011,typ,metabolic typology,no unit,DSG
6403,SE2,Södra Sverige,2011,urb_typ,urban typology,no unit,
6404,SE2,Södra Sverige,2012,typ,metabolic typology,no unit,DSG
6405,SE2,Södra Sverige,2012,urb_typ,urban typology,no unit,
6406,SE2,Södra Sverige,2013,typ,metabolic typology,no unit,DSG
6407,SE2,Södra Sverige,2013,urb_typ,urban typology,no unit,
6408,SE2,Södra Sverige,2014,typ,metabolic typology,no unit,DSG
6409,SE2,Södra Sverige,2014,urb_typ,urban typology,no unit,
6410,SE2,Södra Sverige,2015,typ,metabolic typology,no unit,DSG
6411,SE2,Södra Sverige,2015,urb_typ,urban typology,no unit,
6412,SE2,Södra Sverige,2016,typ,metabolic typology,no unit,DSG
6413,SE2,Södra Sverige,2016,urb_typ,urban typology,no unit,
6414,SE2,Södra Sverige,2017,typ,metabolic typology,no unit,DSG
6415,SE2,Södra Sverige,2017,urb_typ,urban typology,no unit,
6416,SE2,Södra Sverige,2018,typ,metabolic typology,no unit,DSG
6417,SE2,Södra Sverige,2018,urb_typ,urban typology,no unit,
6418,SE2,Södra Sverige,2019,typ,metabolic typology,no unit,DSG
6419,SE2,Södra Sverige,2019,urb_typ,urban typology,no unit,
6420,SE3,Norra Sverige,1990,typ,metabolic typology,no unit,MXF
6421,SE3,Norra Sverige,1990,urb_typ,urban typology,no unit,
6422,SE3,Norra Sverige,1991,typ,metabolic typology,no unit,MXF
6423,SE3,Norra Sverige,1991,urb_typ,urban typology,no unit,
6424,SE3,Norra Sverige,1992,typ,metabolic typology,no unit,MXF
6425,SE3,Norra Sverige,1992,urb_typ,urban typology,no unit,
6426,SE3,Norra Sverige,1993,typ,metabolic typology,no unit,MXF
6427,SE3,Norra Sverige,1993,urb_typ,urban typology,no unit,
6428,SE3,Norra Sverige,1994,typ,metabolic typology,no unit,MXF
6429,SE3,Norra Sverige,1994,urb_typ,urban typology,no unit,
6430,SE3,Norra Sverige,1995,typ,metabolic typology,no unit,MXF
6431,SE3,Norra Sverige,1995,urb_typ,urban typology,no unit,
6432,SE3,Norra Sverige,1996,typ,metabolic typology,no unit,MXF
6433,SE3,Norra Sverige,1996,urb_typ,urban typology,no unit,
6434,SE3,Norra Sverige,1997,typ,metabolic typology,no unit,MXF
6435,SE3,Norra Sverige,1997,urb_typ,urban typology,no unit,
6436,SE3,Norra Sverige,1998,typ,metabolic typology,no unit,MXF
6437,SE3,Norra Sverige,1998,urb_typ,urban typology,no unit,
6438,SE3,Norra Sverige,1999,typ,metabolic typology,no unit,MXF
6439,SE3,Norra Sverige,1999,urb_typ,urban typology,no unit,
6440,SE3,Norra Sverige,2000,typ,metabolic typology,no unit,MXF
6441,SE3,Norra Sverige,2000,urb_typ,urban typology,no unit,
6442,SE3,Norra Sverige,2001,typ,metabolic typology,no unit,MXF
6443,SE3,Norra Sverige,2001,urb_typ,urban typology,no unit,
6444,SE3,Norra Sverige,2002,typ,metabolic typology,no unit,MXF
6445,SE3,Norra Sverige,2002,urb_typ,urban typology,no unit,
6446,SE3,Norra Sverige,2003,typ,metabolic typology,no unit,MXF
6447,SE3,Norra Sverige,2003,urb_typ,urban typology,no unit,
6448,SE3,Norra Sverige,2004,typ,metabolic typology,no unit,MXF
6449,SE3,Norra Sverige,2004,urb_typ,urban typology,no unit,
6450,SE3,Norra Sverige,2005,typ,metabolic typology,no unit,MXF
6451,SE3,Norra Sverige,2005,urb_typ,urban typology,no unit,
6452,SE3,Norra Sverige,2006,typ,metabolic typology,no unit,MXF
6453,SE3,Norra Sverige,2006,urb_typ,urban typology,no unit,
6454,SE3,Norra Sverige,2007,typ,metabolic typology,no unit,MXF
6455,SE3,Norra Sverige,2007,urb_typ,urban typology,no unit,
6456,SE3,Norra Sverige,2008,typ,metabolic typology,no unit,MXF
6457,SE3,Norra Sverige,2008,urb_typ,urban typology,no unit,
6458,SE3,Norra Sverige,2009,typ,metabolic typology,no unit,MXF
6459,SE3,Norra Sverige,2009,urb_typ,urban typology,no unit,
6460,SE3,Norra Sverige,2010,typ,metabolic typology,no unit,MXF
6461,SE3,Norra Sverige,2010,urb_typ,urban typology,no unit,
6462,SE3,Norra Sverige,2011,typ,metabolic typology,no unit,MXF
6463,SE3,Norra Sverige,2011,urb_typ,urban typology,no unit,
6464,SE3,Norra Sverige,2012,typ,metabolic typology,no unit,MXF
6465,SE3,Norra Sverige,2012,urb_typ,urban typology,no unit,
6466,SE3,Norra Sverige,2013,typ,metabolic typology,no unit,DSG
6467,SE3,Norra Sverige,2013,urb_typ,urban typology,no unit,
6468,SE3,Norra Sverige,2014,typ,metabolic typology,no unit,MXF
6469,SE3,Norra Sverige,2014,urb_typ,urban typology,no unit,
6470,SE3,Norra Sverige,2015,typ,metabolic typology,no unit,MXF
6471,SE3,Norra Sverige,2015,urb_typ,urban typology,no unit,
6472,SE3,Norra Sverige,2016,typ,metabolic typology,no unit,DSG
6473,SE3,Norra Sverige,2016,urb_typ,urban typology,no unit,
6474,SE3,Norra Sverige,2017,typ,metabolic typology,no unit,DSG
6475,SE3,Norra Sverige,2017,urb_typ,urban typology,no unit,
6476,SE3,Norra Sverige,2018,typ,metabolic typology,no unit,MXF
6477,SE3,Norra Sverige,2018,urb_typ,urban typology,no unit,
6478,SE3,Norra Sverige,2019,typ,metabolic typology,no unit,DSG
6479,SE3,Norra Sverige,2019,urb_typ,urban typology,no unit,
6480,SI,Slovenia,1990,typ,metabolic typology,no unit,LVK
6481,SI,Slovenia,1990,urb_typ,urban typology,no unit,
6482,SI,Slovenia,1991,typ,metabolic typology,no unit,MXG
6483,SI,Slovenia,1991,urb_typ,urban typology,no unit,
6484,SI,Slovenia,1992,typ,metabolic typology,no unit,MXG
6485,SI,Slovenia,1992,urb_typ,urban typology,no unit,
6486,SI,Slovenia,1993,typ,metabolic typology,no unit,MXG
6487,SI,Slovenia,1993,urb_typ,urban typology,no unit,
6488,SI,Slovenia,1994,typ,metabolic typology,no unit,MXG
6489,SI,Slovenia,1994,urb_typ,urban typology,no unit,
6490,SI,Slovenia,1995,typ,metabolic typology,no unit,DSG
6491,SI,Slovenia,1995,urb_typ,urban typology,no unit,
6492,SI,Slovenia,1996,typ,metabolic typology,no unit,DSG
6493,SI,Slovenia,1996,urb_typ,urban typology,no unit,
6494,SI,Slovenia,1997,typ,metabolic typology,no unit,DSG
6495,SI,Slovenia,1997,urb_typ,urban typology,no unit,
6496,SI,Slovenia,1998,typ,metabolic typology,no unit,DSG
6497,SI,Slovenia,1998,urb_typ,urban typology,no unit,
6498,SI,Slovenia,1999,typ,metabolic typology,no unit,DSG
6499,SI,Slovenia,1999,urb_typ,urban typology,no unit,
6500,SI,Slovenia,2000,typ,metabolic typology,no unit,DSG
6501,SI,Slovenia,2000,urb_typ,urban typology,no unit,
6502,SI,Slovenia,2001,typ,metabolic typology,no unit,DSG
6503,SI,Slovenia,2001,urb_typ,urban typology,no unit,
6504,SI,Slovenia,2002,typ,metabolic typology,no unit,DSG
6505,SI,Slovenia,2002,urb_typ,urban typology,no unit,
6506,SI,Slovenia,2003,typ,metabolic typology,no unit,DSG
6507,SI,Slovenia,2003,urb_typ,urban typology,no unit,
6508,SI,Slovenia,2004,typ,metabolic typology,no unit,DSG
6509,SI,Slovenia,2004,urb_typ,urban typology,no unit,
6510,SI,Slovenia,2005,typ,metabolic typology,no unit,MXF
6511,SI,Slovenia,2005,urb_typ,urban typology,no unit,
6512,SI,Slovenia,2006,typ,metabolic typology,no unit,DSG
6513,SI,Slovenia,2006,urb_typ,urban typology,no unit,
6514,SI,Slovenia,2007,typ,metabolic typology,no unit,DSG
6515,SI,Slovenia,2007,urb_typ,urban typology,no unit,
6516,SI,Slovenia,2008,typ,metabolic typology,no unit,MXG
6517,SI,Slovenia,2008,urb_typ,urban typology,no unit,
6518,SI,Slovenia,2009,typ,metabolic typology,no unit,MXG
6519,SI,Slovenia,2009,urb_typ,urban typology,no unit,
6520,SI,Slovenia,2010,typ,metabolic typology,no unit,MXG
6521,SI,Slovenia,2010,urb_typ,urban typology,no unit,
6522,SI,Slovenia,2011,typ,metabolic typology,no unit,MXG
6523,SI,Slovenia,2011,urb_typ,urban typology,no unit,
6524,SI,Slovenia,2012,typ,metabolic typology,no unit,MXG
6525,SI,Slovenia,2012,urb_typ,urban typology,no unit,
6526,SI,Slovenia,2013,typ,metabolic typology,no unit,MXG
6527,SI,Slovenia,2013,urb_typ,urban typology,no unit,
6528,SI,Slovenia,2014,typ,metabolic typology,no unit,MXG
6529,SI,Slovenia,2014,urb_typ,urban typology,no unit,
6530,SI,Slovenia,2015,typ,metabolic typology,no unit,MXG
6531,SI,Slovenia,2015,urb_typ,urban typology,no unit,
6532,SI,Slovenia,2016,typ,metabolic typology,no unit,MXG
6533,SI,Slovenia,2016,urb_typ,urban typology,no unit,
6534,SI,Slovenia,2017,typ,metabolic typology,no unit,MXG
6535,SI,Slovenia,2017,urb_typ,urban typology,no unit,
6536,SI,Slovenia,2018,typ,metabolic typology,no unit,MXG
6537,SI,Slovenia,2018,urb_typ,urban typology,no unit,
6538,SI,Slovenia,2019,typ,metabolic typology,no unit,MXG
6539,SI,Slovenia,2019,urb_typ,urban typology,no unit,
6540,SK,Slovakia,1990,typ,metabolic typology,no unit,MXF
6541,SK,Slovakia,1990,urb_typ,urban typology,no unit,
6542,SK,Slovakia,1991,typ,metabolic typology,no unit,MXF
6543,SK,Slovakia,1991,urb_typ,urban typology,no unit,
6544,SK,Slovakia,1992,typ,metabolic typology,no unit,MXF
6545,SK,Slovakia,1992,urb_typ,urban typology,no unit,
6546,SK,Slovakia,1993,typ,metabolic typology,no unit,MXF
6547,SK,Slovakia,1993,urb_typ,urban typology,no unit,
6548,SK,Slovakia,1994,typ,metabolic typology,no unit,DSG
6549,SK,Slovakia,1994,urb_typ,urban typology,no unit,
6550,SK,Slovakia,1995,typ,metabolic typology,no unit,MXG
6551,SK,Slovakia,1995,urb_typ,urban typology,no unit,
6552,SK,Slovakia,1996,typ,metabolic typology,no unit,DSG
6553,SK,Slovakia,1996,urb_typ,urban typology,no unit,
6554,SK,Slovakia,1997,typ,metabolic typology,no unit,MXF
6555,SK,Slovakia,1997,urb_typ,urban typology,no unit,
6556,SK,Slovakia,1998,typ,metabolic typology,no unit,MXG
6557,SK,Slovakia,1998,urb_typ,urban typology,no unit,
6558,SK,Slovakia,1999,typ,metabolic typology,no unit,MXG
6559,SK,Slovakia,1999,urb_typ,urban typology,no unit,
6560,SK,Slovakia,2000,typ,metabolic typology,no unit,MXG
6561,SK,Slovakia,2000,urb_typ,urban typology,no unit,
6562,SK,Slovakia,2001,typ,metabolic typology,no unit,MXG
6563,SK,Slovakia,2001,urb_typ,urban typology,no unit,
6564,SK,Slovakia,2002,typ,metabolic typology,no unit,MXG
6565,SK,Slovakia,2002,urb_typ,urban typology,no unit,
6566,SK,Slovakia,2003,typ,metabolic typology,no unit,MXG
6567,SK,Slovakia,2003,urb_typ,urban typology,no unit,
6568,SK,Slovakia,2004,typ,metabolic typology,no unit,DSG
6569,SK,Slovakia,2004,urb_typ,urban typology,no unit,
6570,SK,Slovakia,2005,typ,metabolic typology,no unit,DSG
6571,SK,Slovakia,2005,urb_typ,urban typology,no unit,
6572,SK,Slovakia,2006,typ,metabolic typology,no unit,DSG
6573,SK,Slovakia,2006,urb_typ,urban typology,no unit,
6574,SK,Slovakia,2007,typ,metabolic typology,no unit,DSG
6575,SK,Slovakia,2007,urb_typ,urban typology,no unit,
6576,SK,Slovakia,2008,typ,metabolic typology,no unit,SCS
6577,SK,Slovakia,2008,urb_typ,urban typology,no unit,
6578,SK,Slovakia,2009,typ,metabolic typology,no unit,SCS
6579,SK,Slovakia,2009,urb_typ,urban typology,no unit,
6580,SK,Slovakia,2010,typ,metabolic typology,no unit,MXG
6581,SK,Slovakia,2010,urb_typ,urban typology,no unit,
6582,SK,Slovakia,2011,typ,metabolic typology,no unit,SCS
6583,SK,Slovakia,2011,urb_typ,urban typology,no unit,
6584,SK,Slovakia,2012,typ,metabolic typology,no unit,MXG
6585,SK,Slovakia,2012,urb_typ,urban typology,no unit,
6586,SK,Slovakia,2013,typ,metabolic typology,no unit,SCS
6587,SK,Slovakia,2013,urb_typ,urban typology,no unit,
6588,SK,Slovakia,2014,typ,metabolic typology,no unit,SCS
6589,SK,Slovakia,2014,urb_typ,urban typology,no unit,
6590,SK,Slovakia,2015,typ,metabolic typology,no unit,SCS
6591,SK,Slovakia,2015,urb_typ,urban typology,no unit,
6592,SK,Slovakia,2016,typ,metabolic typology,no unit,SCS
6593,SK,Slovakia,2016,urb_typ,urban typology,no unit,
6594,SK,Slovakia,2017,typ,metabolic typology,no unit,SCS
6595,SK,Slovakia,2017,urb_typ,urban typology,no unit,
6596,SK,Slovakia,2018,typ,metabolic typology,no unit,SCS
6597,SK,Slovakia,2018,urb_typ,urban typology,no unit,
6598,SK,Slovakia,2019,typ,metabolic typology,no unit,SCS
6599,SK,Slovakia,2019,urb_typ,urban typology,no unit,
6600,UKC,NE England,1990,typ,metabolic typology,no unit,LVK
6601,UKC,NE England,1990,urb_typ,urban typology,no unit,
6602,UKC,NE England,1991,typ,metabolic typology,no unit,LVK
6603,UKC,NE England,1991,urb_typ,urban typology,no unit,
6604,UKC,NE England,1992,typ,metabolic typology,no unit,LVK
6605,UKC,NE England,1992,urb_typ,urban typology,no unit,
6606,UKC,NE England,1993,typ,metabolic typology,no unit,LVK
6607,UKC,NE England,1993,urb_typ,urban typology,no unit,
6608,UKC,NE England,1994,typ,metabolic typology,no unit,LVK
6609,UKC,NE England,1994,urb_typ,urban typology,no unit,
6610,UKC,NE England,1995,typ,metabolic typology,no unit,LVK
6611,UKC,NE England,1995,urb_typ,urban typology,no unit,
6612,UKC,NE England,1996,typ,metabolic typology,no unit,LVK
6613,UKC,NE England,1996,urb_typ,urban typology,no unit,
6614,UKC,NE England,1997,typ,metabolic typology,no unit,LVK
6615,UKC,NE England,1997,urb_typ,urban typology,no unit,
6616,UKC,NE England,1998,typ,metabolic typology,no unit,MXG
6617,UKC,NE England,1998,urb_typ,urban typology,no unit,
6618,UKC,NE England,1999,typ,metabolic typology,no unit,MXG
6619,UKC,NE England,1999,urb_typ,urban typology,no unit,
6620,UKC,NE England,2000,typ,metabolic typology,no unit,MXG
6621,UKC,NE England,2000,urb_typ,urban typology,no unit,
6622,UKC,NE England,2001,typ,metabolic typology,no unit,MXG
6623,UKC,NE England,2001,urb_typ,urban typology,no unit,
6624,UKC,NE England,2002,typ,metabolic typology,no unit,MXG
6625,UKC,NE England,2002,urb_typ,urban typology,no unit,
6626,UKC,NE England,2003,typ,metabolic typology,no unit,MXG
6627,UKC,NE England,2003,urb_typ,urban typology,no unit,
6628,UKC,NE England,2004,typ,metabolic typology,no unit,MXG
6629,UKC,NE England,2004,urb_typ,urban typology,no unit,
6630,UKC,NE England,2005,typ,metabolic typology,no unit,MXG
6631,UKC,NE England,2005,urb_typ,urban typology,no unit,
6632,UKC,NE England,2006,typ,metabolic typology,no unit,MXG
6633,UKC,NE England,2006,urb_typ,urban typology,no unit,
6634,UKC,NE England,2007,typ,metabolic typology,no unit,MXG
6635,UKC,NE England,2007,urb_typ,urban typology,no unit,
6636,UKC,NE England,2008,typ,metabolic typology,no unit,MXG
6637,UKC,NE England,2008,urb_typ,urban typology,no unit,
6638,UKC,NE England,2009,typ,metabolic typology,no unit,MXG
6639,UKC,NE England,2009,urb_typ,urban typology,no unit,
6640,UKC,NE England,2010,typ,metabolic typology,no unit,MXG
6641,UKC,NE England,2010,urb_typ,urban typology,no unit,
6642,UKC,NE England,2011,typ,metabolic typology,no unit,MXG
6643,UKC,NE England,2011,urb_typ,urban typology,no unit,
6644,UKC,NE England,2012,typ,metabolic typology,no unit,MXG
6645,UKC,NE England,2012,urb_typ,urban typology,no unit,
6646,UKC,NE England,2013,typ,metabolic typology,no unit,MXG
6647,UKC,NE England,2013,urb_typ,urban typology,no unit,
6648,UKC,NE England,2014,typ,metabolic typology,no unit,MXG
6649,UKC,NE England,2014,urb_typ,urban typology,no unit,
6650,UKC,NE England,2015,typ,metabolic typology,no unit,MXG
6651,UKC,NE England,2015,urb_typ,urban typology,no unit,
6652,UKC,NE England,2016,typ,metabolic typology,no unit,MXG
6653,UKC,NE England,2016,urb_typ,urban typology,no unit,
6654,UKC,NE England,2017,typ,metabolic typology,no unit,MXG
6655,UKC,NE England,2017,urb_typ,urban typology,no unit,
6656,UKC,NE England,2018,typ,metabolic typology,no unit,MXG
6657,UKC,NE England,2018,urb_typ,urban typology,no unit,
6658,UKC,NE England,2019,typ,metabolic typology,no unit,MXG
6659,UKC,NE England,2019,urb_typ,urban typology,no unit,
6660,UKD,NW England,1990,typ,metabolic typology,no unit,MXG
6661,UKD,NW England,1990,urb_typ,urban typology,no unit,
6662,UKD,NW England,1991,typ,metabolic typology,no unit,MXG
6663,UKD,NW England,1991,urb_typ,urban typology,no unit,
6664,UKD,NW England,1992,typ,metabolic typology,no unit,MXG
6665,UKD,NW England,1992,urb_typ,urban typology,no unit,
6666,UKD,NW England,1993,typ,metabolic typology,no unit,MXG
6667,UKD,NW England,1993,urb_typ,urban typology,no unit,
6668,UKD,NW England,1994,typ,metabolic typology,no unit,MXG
6669,UKD,NW England,1994,urb_typ,urban typology,no unit,
6670,UKD,NW England,1995,typ,metabolic typology,no unit,MXG
6671,UKD,NW England,1995,urb_typ,urban typology,no unit,
6672,UKD,NW England,1996,typ,metabolic typology,no unit,MXG
6673,UKD,NW England,1996,urb_typ,urban typology,no unit,
6674,UKD,NW England,1997,typ,metabolic typology,no unit,MXG
6675,UKD,NW England,1997,urb_typ,urban typology,no unit,
6676,UKD,NW England,1998,typ,metabolic typology,no unit,LVK
6677,UKD,NW England,1998,urb_typ,urban typology,no unit,
6678,UKD,NW England,1999,typ,metabolic typology,no unit,LVK
6679,UKD,NW England,1999,urb_typ,urban typology,no unit,
6680,UKD,NW England,2000,typ,metabolic typology,no unit,MXG
6681,UKD,NW England,2000,urb_typ,urban typology,no unit,
6682,UKD,NW England,2001,typ,metabolic typology,no unit,MXG
6683,UKD,NW England,2001,urb_typ,urban typology,no unit,URB
6684,UKD,NW England,2002,typ,metabolic typology,no unit,MXG
6685,UKD,NW England,2002,urb_typ,urban typology,no unit,
6686,UKD,NW England,2003,typ,metabolic typology,no unit,MXG
6687,UKD,NW England,2003,urb_typ,urban typology,no unit,
6688,UKD,NW England,2004,typ,metabolic typology,no unit,MXG
6689,UKD,NW England,2004,urb_typ,urban typology,no unit,
6690,UKD,NW England,2005,typ,metabolic typology,no unit,MXG
6691,UKD,NW England,2005,urb_typ,urban typology,no unit,
6692,UKD,NW England,2006,typ,metabolic typology,no unit,MXG
6693,UKD,NW England,2006,urb_typ,urban typology,no unit,URB
6694,UKD,NW England,2007,typ,metabolic typology,no unit,MXG
6695,UKD,NW England,2007,urb_typ,urban typology,no unit,URB
6696,UKD,NW England,2008,typ,metabolic typology,no unit,MXG
6697,UKD,NW England,2008,urb_typ,urban typology,no unit,
6698,UKD,NW England,2009,typ,metabolic typology,no unit,MXG
6699,UKD,NW England,2009,urb_typ,urban typology,no unit,
6700,UKD,NW England,2010,typ,metabolic typology,no unit,MXG
6701,UKD,NW England,2010,urb_typ,urban typology,no unit,
6702,UKD,NW England,2011,typ,metabolic typology,no unit,MXG
6703,UKD,NW England,2011,urb_typ,urban typology,no unit,
6704,UKD,NW England,2012,typ,metabolic typology,no unit,MXG
6705,UKD,NW England,2012,urb_typ,urban typology,no unit,
6706,UKD,NW England,2013,typ,metabolic typology,no unit,MXG
6707,UKD,NW England,2013,urb_typ,urban typology,no unit,
6708,UKD,NW England,2014,typ,metabolic typology,no unit,MXG
6709,UKD,NW England,2014,urb_typ,urban typology,no unit,
6710,UKD,NW England,2015,typ,metabolic typology,no unit,MXG
6711,UKD,NW England,2015,urb_typ,urban typology,no unit,
6712,UKD,NW England,2016,typ,metabolic typology,no unit,MXG
6713,UKD,NW England,2016,urb_typ,urban typology,no unit,
6714,UKD,NW England,2017,typ,metabolic typology,no unit,MXG
6715,UKD,NW England,2017,urb_typ,urban typology,no unit,
6716,UKD,NW England,2018,typ,metabolic typology,no unit,MXG
6717,UKD,NW England,2018,urb_typ,urban typology,no unit,
6718,UKD,NW England,2019,typ,metabolic typology,no unit,MXG
6719,UKD,NW England,2019,urb_typ,urban typology,no unit,
6720,UKE,Yorkshire and Humber,1990,typ,metabolic typology,no unit,DSG
6721,UKE,Yorkshire and Humber,1990,urb_typ,urban typology,no unit,
6722,UKE,Yorkshire and Humber,1991,typ,metabolic typology,no unit,DSG
6723,UKE,Yorkshire and Humber,1991,urb_typ,urban typology,no unit,
6724,UKE,Yorkshire and Humber,1992,typ,metabolic typology,no unit,DSG
6725,UKE,Yorkshire and Humber,1992,urb_typ,urban typology,no unit,
6726,UKE,Yorkshire and Humber,1993,typ,metabolic typology,no unit,DSG
6727,UKE,Yorkshire and Humber,1993,urb_typ,urban typology,no unit,
6728,UKE,Yorkshire and Humber,1994,typ,metabolic typology,no unit,DSG
6729,UKE,Yorkshire and Humber,1994,urb_typ,urban typology,no unit,
6730,UKE,Yorkshire and Humber,1995,typ,metabolic typology,no unit,DSG
6731,UKE,Yorkshire and Humber,1995,urb_typ,urban typology,no unit,
6732,UKE,Yorkshire and Humber,1996,typ,metabolic typology,no unit,DSG
6733,UKE,Yorkshire and Humber,1996,urb_typ,urban typology,no unit,
6734,UKE,Yorkshire and Humber,1997,typ,metabolic typology,no unit,DSG
6735,UKE,Yorkshire and Humber,1997,urb_typ,urban typology,no unit,
6736,UKE,Yorkshire and Humber,1998,typ,metabolic typology,no unit,DSG
6737,UKE,Yorkshire and Humber,1998,urb_typ,urban typology,no unit,
6738,UKE,Yorkshire and Humber,1999,typ,metabolic typology,no unit,DSG
6739,UKE,Yorkshire and Humber,1999,urb_typ,urban typology,no unit,
6740,UKE,Yorkshire and Humber,2000,typ,metabolic typology,no unit,DSG
6741,UKE,Yorkshire and Humber,2000,urb_typ,urban typology,no unit,
6742,UKE,Yorkshire and Humber,2001,typ,metabolic typology,no unit,DSG
6743,UKE,Yorkshire and Humber,2001,urb_typ,urban typology,no unit,
6744,UKE,Yorkshire and Humber,2002,typ,metabolic typology,no unit,DSG
6745,UKE,Yorkshire and Humber,2002,urb_typ,urban typology,no unit,
6746,UKE,Yorkshire and Humber,2003,typ,metabolic typology,no unit,MXG
6747,UKE,Yorkshire and Humber,2003,urb_typ,urban typology,no unit,
6748,UKE,Yorkshire and Humber,2004,typ,metabolic typology,no unit,MXG
6749,UKE,Yorkshire and Humber,2004,urb_typ,urban typology,no unit,
6750,UKE,Yorkshire and Humber,2005,typ,metabolic typology,no unit,MXG
6751,UKE,Yorkshire and Humber,2005,urb_typ,urban typology,no unit,
6752,UKE,Yorkshire and Humber,2006,typ,metabolic typology,no unit,MXG
6753,UKE,Yorkshire and Humber,2006,urb_typ,urban typology,no unit,
6754,UKE,Yorkshire and Humber,2007,typ,metabolic typology,no unit,MXG
6755,UKE,Yorkshire and Humber,2007,urb_typ,urban typology,no unit,
6756,UKE,Yorkshire and Humber,2008,typ,metabolic typology,no unit,MXG
6757,UKE,Yorkshire and Humber,2008,urb_typ,urban typology,no unit,
6758,UKE,Yorkshire and Humber,2009,typ,metabolic typology,no unit,MXG
6759,UKE,Yorkshire and Humber,2009,urb_typ,urban typology,no unit,
6760,UKE,Yorkshire and Humber,2010,typ,metabolic typology,no unit,MXG
6761,UKE,Yorkshire and Humber,2010,urb_typ,urban typology,no unit,
6762,UKE,Yorkshire and Humber,2011,typ,metabolic typology,no unit,MXG
6763,UKE,Yorkshire and Humber,2011,urb_typ,urban typology,no unit,
6764,UKE,Yorkshire and Humber,2012,typ,metabolic typology,no unit,MXG
6765,UKE,Yorkshire and Humber,2012,urb_typ,urban typology,no unit,
6766,UKE,Yorkshire and Humber,2013,typ,metabolic typology,no unit,MXG
6767,UKE,Yorkshire and Humber,2013,urb_typ,urban typology,no unit,
6768,UKE,Yorkshire and Humber,2014,typ,metabolic typology,no unit,MXG
6769,UKE,Yorkshire and Humber,2014,urb_typ,urban typology,no unit,
6770,UKE,Yorkshire and Humber,2015,typ,metabolic typology,no unit,MXG
6771,UKE,Yorkshire and Humber,2015,urb_typ,urban typology,no unit,
6772,UKE,Yorkshire and Humber,2016,typ,metabolic typology,no unit,MXG
6773,UKE,Yorkshire and Humber,2016,urb_typ,urban typology,no unit,
6774,UKE,Yorkshire and Humber,2017,typ,metabolic typology,no unit,MXG
6775,UKE,Yorkshire and Humber,2017,urb_typ,urban typology,no unit,
6776,UKE,Yorkshire and Humber,2018,typ,metabolic typology,no unit,DSG
6777,UKE,Yorkshire and Humber,2018,urb_typ,urban typology,no unit,
6778,UKE,Yorkshire and Humber,2019,typ,metabolic typology,no unit,MXG
