,region,region name,year,symbol,label,unit,value
43628,FRJ2,Midi-Pyrénées,2007,F_ingestion,effective fodder ingestion,Gg N,64.29951743149714
43629,FRJ2,Midi-Pyrénées,2007,total_N_input,soil N input from manure,%,15.449412643071621
43630,FRJ2,Midi-Pyrénées,2007,NS,soil N surplus,kgN/ha,13.86761717523647
43631,FRJ2,Midi-Pyrénées,2007,NUE,NUE arable,no unit,0.8139512955558826
43632,FRJ2,Midi-Pyrénées,2008,H_ingestion,total human ingestion,Gg N,18.495396200226747
43633,FRJ2,Midi-Pyrénées,2008,H_ingestion_cereals,total human ingestion of cereal,Gg N,4.8249876
43634,FRJ2,Midi-Pyrénées,2008,E_total,total animal excretion,Gg N,110.00708368558752
43635,FRJ2,Midi-Pyrénées,2008,A_non_edible,non-edible animal production,Gg N,6.409367435457592
43636,FRJ2,Midi-Pyrénées,2008,Eggs,egg production,Gg N,0.3809911910267381
43637,FRJ2,Midi-Pyrénées,2008,Milk,cows milk production,Gg N,4.789875
43638,FRJ2,Midi-Pyrénées,2008,Meat_bovine,bovine meat production,Gg N,2.5137136490007816
43639,FRJ2,Midi-Pyrénées,2008,Meat_sheep,sheep meat production,Gg N,0.6183512924021962
43640,FRJ2,Midi-Pyrénées,2008,Meat_goats,goats meat production,Gg N,0.015738595850778022
43641,FRJ2,Midi-Pyrénées,2008,Meat_pigs,pigs meat production,Gg N,2.032285995750126
43642,FRJ2,Midi-Pyrénées,2008,Meat_poultry,poultry meat production,Gg N,0.8601402309943373
43643,FRJ2,Midi-Pyrénées,2008,Agri_total,total agricultural production,Gg N,196.86769637135438
43644,FRJ2,Midi-Pyrénées,2008,M_ingestion,monogastric ingestion,Gg N,16.514555019364927
43645,FRJ2,Midi-Pyrénées,2008,R_ingestion,ruminant ingestion,Gg N,111.11299205670514
43646,FRJ2,Midi-Pyrénées,2008,total_A_ingestion,total animal ingestion,Gg N,127.62754707607007
43647,FRJ2,Midi-Pyrénées,2008,L_density,livestock density,LU/haUAA,0.5013294353294859
43648,FRJ2,Midi-Pyrénées,2008,F_import,net import feed,Gg N,0.0
43649,FRJ2,Midi-Pyrénées,2008,H_total,total crop production,Gg N,185.65660041632944
43650,FRJ2,Midi-Pyrénées,2008,C_total,total cereal production,Gg N,79.48125220651988
43651,FRJ2,Midi-Pyrénées,2008,PG_H,permanent grassland production,Gg N,60.7498237826521
43652,FRJ2,Midi-Pyrénées,2008,F_ingestion,effective fodder ingestion,Gg N,66.87772329341797
43653,FRJ2,Midi-Pyrénées,2008,total_N_input,soil N input from manure,%,15.454647977650188
43654,FRJ2,Midi-Pyrénées,2008,NS,soil N surplus,kgN/ha,3.969247453049819
43655,FRJ2,Midi-Pyrénées,2008,NUE,NUE arable,no unit,0.881032626788545
43656,FRJ2,Midi-Pyrénées,2009,H_ingestion,total human ingestion,Gg N,18.654914323360387
43657,FRJ2,Midi-Pyrénées,2009,H_ingestion_cereals,total human ingestion of cereal,Gg N,4.866601899999999
43658,FRJ2,Midi-Pyrénées,2009,E_total,total animal excretion,Gg N,107.31672794886455
43659,FRJ2,Midi-Pyrénées,2009,A_non_edible,non-edible animal production,Gg N,6.063075592722753
43660,FRJ2,Midi-Pyrénées,2009,Eggs,egg production,Gg N,0.39307822661433445
43661,FRJ2,Midi-Pyrénées,2009,Milk,cows milk production,Gg N,4.603527000000001
43662,FRJ2,Midi-Pyrénées,2009,Meat_bovine,bovine meat production,Gg N,2.4291989087458923
43663,FRJ2,Midi-Pyrénées,2009,Meat_sheep,sheep meat production,Gg N,0.4669525460137466
43664,FRJ2,Midi-Pyrénées,2009,Meat_goats,goats meat production,Gg N,0.0105327352297593
43665,FRJ2,Midi-Pyrénées,2009,Meat_pigs,pigs meat production,Gg N,1.9900668128092363
43666,FRJ2,Midi-Pyrénées,2009,Meat_poultry,poultry meat production,Gg N,0.8418809917598805
43667,FRJ2,Midi-Pyrénées,2009,Agri_total,total agricultural production,Gg N,180.46828504230146
43668,FRJ2,Midi-Pyrénées,2009,M_ingestion,monogastric ingestion,Gg N,16.336498825101895
43669,FRJ2,Midi-Pyrénées,2009,R_ingestion,ruminant ingestion,Gg N,107.77854193765826
43670,FRJ2,Midi-Pyrénées,2009,total_A_ingestion,total animal ingestion,Gg N,124.11504076276016
43671,FRJ2,Midi-Pyrénées,2009,L_density,livestock density,LU/haUAA,0.4897924804973095
43672,FRJ2,Midi-Pyrénées,2009,F_import,net import feed,Gg N,0.0
43673,FRJ2,Midi-Pyrénées,2009,H_total,total crop production,Gg N,169.73304782112862
43674,FRJ2,Midi-Pyrénées,2009,C_total,total cereal production,Gg N,63.97734913730777
43675,FRJ2,Midi-Pyrénées,2009,PG_H,permanent grassland production,Gg N,60.417223446113134
43676,FRJ2,Midi-Pyrénées,2009,F_ingestion,effective fodder ingestion,Gg N,63.697817316647026
43677,FRJ2,Midi-Pyrénées,2009,total_N_input,soil N input from manure,%,15.279542333994353
43678,FRJ2,Midi-Pyrénées,2009,NS,soil N surplus,kgN/ha,12.565391156607772
43679,FRJ2,Midi-Pyrénées,2009,NUE,NUE arable,no unit,0.8184239709965125
43680,FRJ2,Midi-Pyrénées,2010,H_ingestion,total human ingestion,Gg N,18.77904769186289
43681,FRJ2,Midi-Pyrénées,2010,H_ingestion_cereals,total human ingestion of cereal,Gg N,4.8989852
43682,FRJ2,Midi-Pyrénées,2010,E_total,total animal excretion,Gg N,107.52372302893484
43683,FRJ2,Midi-Pyrénées,2010,A_non_edible,non-edible animal production,Gg N,6.090080694269192
43684,FRJ2,Midi-Pyrénées,2010,Eggs,egg production,Gg N,0.41260789784902685
43685,FRJ2,Midi-Pyrénées,2010,Milk,cows milk production,Gg N,4.604534
43686,FRJ2,Midi-Pyrénées,2010,Meat_bovine,bovine meat production,Gg N,2.478229498876991
43687,FRJ2,Midi-Pyrénées,2010,Meat_sheep,sheep meat production,Gg N,0.45526625347134553
43688,FRJ2,Midi-Pyrénées,2010,Meat_goats,goats meat production,Gg N,0.0158353991416309
43689,FRJ2,Midi-Pyrénées,2010,Meat_pigs,pigs meat production,Gg N,1.9116055965568333
43690,FRJ2,Midi-Pyrénées,2010,Meat_poultry,poultry meat production,Gg N,0.8630540466424644
43691,FRJ2,Midi-Pyrénées,2010,Agri_total,total agricultural production,Gg N,201.57691342985984
43692,FRJ2,Midi-Pyrénées,2010,M_ingestion,monogastric ingestion,Gg N,16.758998769682137
43693,FRJ2,Midi-Pyrénées,2010,R_ingestion,ruminant ingestion,Gg N,107.5959376460602
43694,FRJ2,Midi-Pyrénées,2010,total_A_ingestion,total animal ingestion,Gg N,124.35493641574232
43695,FRJ2,Midi-Pyrénées,2010,L_density,livestock density,LU/haUAA,0.48760033460495317
43696,FRJ2,Midi-Pyrénées,2010,F_import,net import feed,Gg N,0.0
43697,FRJ2,Midi-Pyrénées,2010,H_total,total crop production,Gg N,190.83578073732156
43698,FRJ2,Midi-Pyrénées,2010,C_total,total cereal production,Gg N,75.49447372950388
43699,FRJ2,Midi-Pyrénées,2010,PG_H,permanent grassland production,Gg N,59.66018536667743
43700,FRJ2,Midi-Pyrénées,2010,F_ingestion,effective fodder ingestion,Gg N,64.69475104906488
43701,FRJ2,Midi-Pyrénées,2010,total_N_input,soil N input from manure,%,15.658271472881824
43702,FRJ2,Midi-Pyrénées,2010,NS,soil N surplus,kgN/ha,-3.3581224902680584
43703,FRJ2,Midi-Pyrénées,2010,NUE,NUE arable,no unit,0.937683654185026
43704,FRJ2,Midi-Pyrénées,2011,H_ingestion,total human ingestion,Gg N,18.92022178474116
43705,FRJ2,Midi-Pyrénées,2011,H_ingestion_cereals,total human ingestion of cereal,Gg N,4.935814
43706,FRJ2,Midi-Pyrénées,2011,E_total,total animal excretion,Gg N,104.95398056417108
43707,FRJ2,Midi-Pyrénées,2011,A_non_edible,non-edible animal production,Gg N,6.234212245567607
43708,FRJ2,Midi-Pyrénées,2011,Eggs,egg production,Gg N,0.3774719268330401
43709,FRJ2,Midi-Pyrénées,2011,Milk,cows milk production,Gg N,4.769099000000001
43710,FRJ2,Midi-Pyrénées,2011,Meat_bovine,bovine meat production,Gg N,2.539980283240353
43711,FRJ2,Midi-Pyrénées,2011,Meat_sheep,sheep meat production,Gg N,0.47103007331493885
43712,FRJ2,Midi-Pyrénées,2011,Meat_goats,goats meat production,Gg N,0.01746626865671642
43713,FRJ2,Midi-Pyrénées,2011,Meat_pigs,pigs meat production,Gg N,1.9599347346938778
43714,FRJ2,Midi-Pyrénées,2011,Meat_poultry,poultry meat production,Gg N,0.8736405740837563
43715,FRJ2,Midi-Pyrénées,2011,Agri_total,total agricultural production,Gg N,193.37251733735053
43716,FRJ2,Midi-Pyrénées,2011,M_ingestion,monogastric ingestion,Gg N,16.928440364157787
43717,FRJ2,Midi-Pyrénées,2011,R_ingestion,ruminant ingestion,Gg N,105.2683753064036
43718,FRJ2,Midi-Pyrénées,2011,total_A_ingestion,total animal ingestion,Gg N,122.19681567056136
43719,FRJ2,Midi-Pyrénées,2011,L_density,livestock density,LU/haUAA,0.47758276369114894
43720,FRJ2,Midi-Pyrénées,2011,F_import,net import feed,Gg N,0.0
43721,FRJ2,Midi-Pyrénées,2011,H_total,total crop production,Gg N,182.36389447652786
43722,FRJ2,Midi-Pyrénées,2011,C_total,total cereal production,Gg N,66.90382942578864
43723,FRJ2,Midi-Pyrénées,2011,PG_H,permanent grassland production,Gg N,59.55159383888952
43724,FRJ2,Midi-Pyrénées,2011,F_ingestion,effective fodder ingestion,Gg N,62.64522183167185
43725,FRJ2,Midi-Pyrénées,2011,total_N_input,soil N input from manure,%,15.515001279069388
43726,FRJ2,Midi-Pyrénées,2011,NS,soil N surplus,kgN/ha,2.136884150238312
43727,FRJ2,Midi-Pyrénées,2011,NUE,NUE arable,no unit,0.8934401516879391
43728,FRJ2,Midi-Pyrénées,2012,H_ingestion,total human ingestion,Gg N,19.071222803951617
43729,FRJ2,Midi-Pyrénées,2012,H_ingestion_cereals,total human ingestion of cereal,Gg N,4.975206399999999
43730,FRJ2,Midi-Pyrénées,2012,E_total,total animal excretion,Gg N,102.74265929428408
43731,FRJ2,Midi-Pyrénées,2012,A_non_edible,non-edible animal production,Gg N,6.066318470661789
43732,FRJ2,Midi-Pyrénées,2012,Eggs,egg production,Gg N,0.36849176550637336
43733,FRJ2,Midi-Pyrénées,2012,Milk,cows milk production,Gg N,4.627006
43734,FRJ2,Midi-Pyrénées,2012,Meat_bovine,bovine meat production,Gg N,2.3695426594012607
43735,FRJ2,Midi-Pyrénées,2012,Meat_sheep,sheep meat production,Gg N,0.454262275887941
43736,FRJ2,Midi-Pyrénées,2012,Meat_goats,goats meat production,Gg N,0.014910610891870561
43737,FRJ2,Midi-Pyrénées,2012,Meat_pigs,pigs meat production,Gg N,2.0759794679557606
43738,FRJ2,Midi-Pyrénées,2012,Meat_poultry,poultry meat production,Gg N,0.8615416855794225
43739,FRJ2,Midi-Pyrénées,2012,Agri_total,total agricultural production,Gg N,205.45947289595588
43740,FRJ2,Midi-Pyrénées,2012,M_ingestion,monogastric ingestion,Gg N,17.520361937099626
43741,FRJ2,Midi-Pyrénées,2012,R_ingestion,ruminant ingestion,Gg N,102.06035029306886
43742,FRJ2,Midi-Pyrénées,2012,total_A_ingestion,total animal ingestion,Gg N,119.5807122301685
43743,FRJ2,Midi-Pyrénées,2012,L_density,livestock density,LU/haUAA,0.4674047299819733
43744,FRJ2,Midi-Pyrénées,2012,F_import,net import feed,Gg N,0.0
43745,FRJ2,Midi-Pyrénées,2012,H_total,total crop production,Gg N,194.68773843073325
43746,FRJ2,Midi-Pyrénées,2012,C_total,total cereal production,Gg N,82.46795001580446
43747,FRJ2,Midi-Pyrénées,2012,PG_H,permanent grassland production,Gg N,59.31765666188356
43748,FRJ2,Midi-Pyrénées,2012,F_ingestion,effective fodder ingestion,Gg N,60.26305556828494
43749,FRJ2,Midi-Pyrénées,2012,total_N_input,soil N input from manure,%,15.4542154545181
43750,FRJ2,Midi-Pyrénées,2012,NS,soil N surplus,kgN/ha,-7.406281133958656
43751,FRJ2,Midi-Pyrénées,2012,NUE,NUE arable,no unit,0.9659560004433572
43752,FRJ2,Midi-Pyrénées,2013,H_ingestion,total human ingestion,Gg N,19.25085093680749
43753,FRJ2,Midi-Pyrénées,2013,H_ingestion_cereals,total human ingestion of cereal,Gg N,5.0220669
43754,FRJ2,Midi-Pyrénées,2013,E_total,total animal excretion,Gg N,101.56231282866288
43755,FRJ2,Midi-Pyrénées,2013,A_non_edible,non-edible animal production,Gg N,5.725921103659605
43756,FRJ2,Midi-Pyrénées,2013,Eggs,egg production,Gg N,0.41236900812053096
43757,FRJ2,Midi-Pyrénées,2013,Milk,cows milk production,Gg N,4.350346
43758,FRJ2,Midi-Pyrénées,2013,Meat_bovine,bovine meat production,Gg N,2.2267931308612914
43759,FRJ2,Midi-Pyrénées,2013,Meat_sheep,sheep meat production,Gg N,0.45996846698244637
43760,FRJ2,Midi-Pyrénées,2013,Meat_goats,goats meat production,Gg N,0.014907207062600321
43761,FRJ2,Midi-Pyrénées,2013,Meat_pigs,pigs meat production,Gg N,1.8387780351773906
43762,FRJ2,Midi-Pyrénées,2013,Meat_poultry,poultry meat production,Gg N,0.8544840006185612
43763,FRJ2,Midi-Pyrénées,2013,Agri_total,total agricultural production,Gg N,191.44619935756612
43764,FRJ2,Midi-Pyrénées,2013,M_ingestion,monogastric ingestion,Gg N,16.587454000700685
43765,FRJ2,Midi-Pyrénées,2013,R_ingestion,ruminant ingestion,Gg N,100.8584257804446
43766,FRJ2,Midi-Pyrénées,2013,total_A_ingestion,total animal ingestion,Gg N,117.44587978114531
43767,FRJ2,Midi-Pyrénées,2013,L_density,livestock density,LU/haUAA,0.4625674793205239
43768,FRJ2,Midi-Pyrénées,2013,F_import,net import feed,Gg N,0.0
43769,FRJ2,Midi-Pyrénées,2013,H_total,total crop production,Gg N,181.2885535087433
43770,FRJ2,Midi-Pyrénées,2013,C_total,total cereal production,Gg N,70.55402506051783
43771,FRJ2,Midi-Pyrénées,2013,PG_H,permanent grassland production,Gg N,58.77283745389622
43772,FRJ2,Midi-Pyrénées,2013,F_ingestion,effective fodder ingestion,Gg N,58.673042327249085
43773,FRJ2,Midi-Pyrénées,2013,total_N_input,soil N input from manure,%,15.478308467057417
43774,FRJ2,Midi-Pyrénées,2013,NS,soil N surplus,kgN/ha,-1.6375520139844033
43775,FRJ2,Midi-Pyrénées,2013,NUE,NUE arable,no unit,0.922880403743586
43776,FRJ2,Midi-Pyrénées,2014,H_ingestion,total human ingestion,Gg N,19.413790237875077
43777,FRJ2,Midi-Pyrénées,2014,H_ingestion_cereals,total human ingestion of cereal,Gg N,5.0645737
43778,FRJ2,Midi-Pyrénées,2014,E_total,total animal excretion,Gg N,101.77869113394168
43779,FRJ2,Midi-Pyrénées,2014,A_non_edible,non-edible animal production,Gg N,5.777690565599025
43780,FRJ2,Midi-Pyrénées,2014,Eggs,egg production,Gg N,0.41691445191437343
43781,FRJ2,Midi-Pyrénées,2014,Milk,cows milk production,Gg N,4.357713
43782,FRJ2,Midi-Pyrénées,2014,Meat_bovine,bovine meat production,Gg N,2.263334389007713
43783,FRJ2,Midi-Pyrénées,2014,Meat_sheep,sheep meat production,Gg N,0.4644103885937937
43784,FRJ2,Midi-Pyrénées,2014,Meat_goats,goats meat production,Gg N,0.013953298869143779
43785,FRJ2,Midi-Pyrénées,2014,Meat_pigs,pigs meat production,Gg N,1.8600887539021065
43786,FRJ2,Midi-Pyrénées,2014,Meat_poultry,poultry meat production,Gg N,0.8459139545946582
43787,FRJ2,Midi-Pyrénées,2014,Agri_total,total agricultural production,Gg N,200.42142639234888
43788,FRJ2,Midi-Pyrénées,2014,M_ingestion,monogastric ingestion,Gg N,16.509485950261556
43789,FRJ2,Midi-Pyrénées,2014,R_ingestion,ruminant ingestion,Gg N,101.26922398616092
43790,FRJ2,Midi-Pyrénées,2014,total_A_ingestion,total animal ingestion,Gg N,117.7787099364225
43791,FRJ2,Midi-Pyrénées,2014,L_density,livestock density,LU/haUAA,0.46532068449556896
43792,FRJ2,Midi-Pyrénées,2014,F_import,net import feed,Gg N,0.0
43793,FRJ2,Midi-Pyrénées,2014,H_total,total crop production,Gg N,190.19909815546708
43794,FRJ2,Midi-Pyrénées,2014,C_total,total cereal production,Gg N,75.99829457340613
43795,FRJ2,Midi-Pyrénées,2014,PG_H,permanent grassland production,Gg N,58.56620328959123
43796,FRJ2,Midi-Pyrénées,2014,F_ingestion,effective fodder ingestion,Gg N,59.21250664683127
43797,FRJ2,Midi-Pyrénées,2014,total_N_input,soil N input from manure,%,14.423950167693958
43798,FRJ2,Midi-Pyrénées,2014,NS,soil N surplus,kgN/ha,0.4781029790750234
43799,FRJ2,Midi-Pyrénées,2014,NUE,NUE arable,no unit,0.9064902980227127
43800,FRJ2,Midi-Pyrénées,2015,H_ingestion,total human ingestion,Gg N,19.559376021155796
43801,FRJ2,Midi-Pyrénées,2015,H_ingestion_cereals,total human ingestion of cereal,Gg N,5.1025534
43802,FRJ2,Midi-Pyrénées,2015,E_total,total animal excretion,Gg N,101.63308472459192
43803,FRJ2,Midi-Pyrénées,2015,A_non_edible,non-edible animal production,Gg N,5.858769216219075
43804,FRJ2,Midi-Pyrénées,2015,Eggs,egg production,Gg N,0.42285225664401055
43805,FRJ2,Midi-Pyrénées,2015,Milk,cows milk production,Gg N,4.274556
43806,FRJ2,Midi-Pyrénées,2015,Meat_bovine,bovine meat production,Gg N,2.3169073964102567
43807,FRJ2,Midi-Pyrénées,2015,Meat_sheep,sheep meat production,Gg N,0.4679674093426097
43808,FRJ2,Midi-Pyrénées,2015,Meat_goats,goats meat production,Gg N,0.014382340814630091
43809,FRJ2,Midi-Pyrénées,2015,Meat_pigs,pigs meat production,Gg N,1.8348865644208934
43810,FRJ2,Midi-Pyrénées,2015,Meat_poultry,poultry meat production,Gg N,0.8665828891228947
43811,FRJ2,Midi-Pyrénées,2015,Agri_total,total agricultural production,Gg N,199.2854247409005
43812,FRJ2,Midi-Pyrénées,2015,M_ingestion,monogastric ingestion,Gg N,16.55857615328594
43813,FRJ2,Midi-Pyrénées,2015,R_ingestion,ruminant ingestion,Gg N,101.13141264428035
43814,FRJ2,Midi-Pyrénées,2015,total_A_ingestion,total animal ingestion,Gg N,117.68998879756629
43815,FRJ2,Midi-Pyrénées,2015,L_density,livestock density,LU/haUAA,0.46487000396563366
43816,FRJ2,Midi-Pyrénées,2015,F_import,net import feed,Gg N,0.0
43817,FRJ2,Midi-Pyrénées,2015,H_total,total crop production,Gg N,189.0872898841452
43818,FRJ2,Midi-Pyrénées,2015,C_total,total cereal production,Gg N,73.33345672812622
43819,FRJ2,Midi-Pyrénées,2015,PG_H,permanent grassland production,Gg N,57.47222121250503
43820,FRJ2,Midi-Pyrénées,2015,F_ingestion,effective fodder ingestion,Gg N,60.21776758506125
43821,FRJ2,Midi-Pyrénées,2015,total_N_input,soil N input from manure,%,14.757995646414171
43822,FRJ2,Midi-Pyrénées,2015,NS,soil N surplus,kgN/ha,-1.778977178664539
43823,FRJ2,Midi-Pyrénées,2015,NUE,NUE arable,no unit,0.9266120444718547
43824,FRJ2,Midi-Pyrénées,2016,H_ingestion,total human ingestion,Gg N,19.648196316850534
43825,FRJ2,Midi-Pyrénées,2016,H_ingestion_cereals,total human ingestion of cereal,Gg N,5.125724399999999
43826,FRJ2,Midi-Pyrénées,2016,E_total,total animal excretion,Gg N,99.64716916074195
43827,FRJ2,Midi-Pyrénées,2016,A_non_edible,non-edible animal production,Gg N,5.875048507032979
43828,FRJ2,Midi-Pyrénées,2016,Eggs,egg production,Gg N,0.3558484830327175
43829,FRJ2,Midi-Pyrénées,2016,Milk,cows milk production,Gg N,4.112217
43830,FRJ2,Midi-Pyrénées,2016,Meat_bovine,bovine meat production,Gg N,2.3482931630441928
43831,FRJ2,Midi-Pyrénées,2016,Meat_sheep,sheep meat production,Gg N,0.4815857541304956
43832,FRJ2,Midi-Pyrénées,2016,Meat_goats,goats meat production,Gg N,0.014265496183206109
43833,FRJ2,Midi-Pyrénées,2016,Meat_pigs,pigs meat production,Gg N,1.8292803524964563
43834,FRJ2,Midi-Pyrénées,2016,Meat_poultry,poultry meat production,Gg N,0.8413768714055332
43835,FRJ2,Midi-Pyrénées,2016,Agri_total,total agricultural production,Gg N,202.0133314623016
43836,FRJ2,Midi-Pyrénées,2016,M_ingestion,monogastric ingestion,Gg N,15.898721247603909
43837,FRJ2,Midi-Pyrénées,2016,R_ingestion,ruminant ingestion,Gg N,99.60636354046363
43838,FRJ2,Midi-Pyrénées,2016,total_A_ingestion,total animal ingestion,Gg N,115.50508478806753
43839,FRJ2,Midi-Pyrénées,2016,L_density,livestock density,LU/haUAA,0.45787983076978483
43840,FRJ2,Midi-Pyrénées,2016,F_import,net import feed,Gg N,0.0
43841,FRJ2,Midi-Pyrénées,2016,H_total,total crop production,Gg N,192.030464342009
43842,FRJ2,Midi-Pyrénées,2016,C_total,total cereal production,Gg N,74.27249804918509
43843,FRJ2,Midi-Pyrénées,2016,PG_H,permanent grassland production,Gg N,58.14291351427395
43844,FRJ2,Midi-Pyrénées,2016,F_ingestion,effective fodder ingestion,Gg N,57.362171273793585
43845,FRJ2,Midi-Pyrénées,2016,total_N_input,soil N input from manure,%,14.48032674558631
43846,FRJ2,Midi-Pyrénées,2016,NS,soil N surplus,kgN/ha,-4.533392910426307
43847,FRJ2,Midi-Pyrénées,2016,NUE,NUE arable,no unit,0.9508167092214418
43848,FRJ2,Midi-Pyrénées,2017,H_ingestion,total human ingestion,Gg N,19.775835578169165
43849,FRJ2,Midi-Pyrénées,2017,H_ingestion_cereals,total human ingestion of cereal,Gg N,5.1590223
43850,FRJ2,Midi-Pyrénées,2017,E_total,total animal excretion,Gg N,99.42307687578403
43851,FRJ2,Midi-Pyrénées,2017,A_non_edible,non-edible animal production,Gg N,5.879430881489791
43852,FRJ2,Midi-Pyrénées,2017,Eggs,egg production,Gg N,0.38268390784379863
43853,FRJ2,Midi-Pyrénées,2017,Milk,cows milk production,Gg N,3.8508210000000003
43854,FRJ2,Midi-Pyrénées,2017,Meat_bovine,bovine meat production,Gg N,2.3241359629250113
43855,FRJ2,Midi-Pyrénées,2017,Meat_sheep,sheep meat production,Gg N,0.48016975961811664
43856,FRJ2,Midi-Pyrénées,2017,Meat_goats,goats meat production,Gg N,0.013419902602854743
43857,FRJ2,Midi-Pyrénées,2017,Meat_pigs,pigs meat production,Gg N,1.9013894352648257
43858,FRJ2,Midi-Pyrénées,2017,Meat_poultry,poultry meat production,Gg N,0.8317985846729358
43859,FRJ2,Midi-Pyrénées,2017,Agri_total,total agricultural production,Gg N,205.24793979987908
43860,FRJ2,Midi-Pyrénées,2017,M_ingestion,monogastric ingestion,Gg N,16.42622770155874
43861,FRJ2,Midi-Pyrénées,2017,R_ingestion,ruminant ingestion,Gg N,98.66069860864265
43862,FRJ2,Midi-Pyrénées,2017,total_A_ingestion,total animal ingestion,Gg N,115.08692631020136
43863,FRJ2,Midi-Pyrénées,2017,L_density,livestock density,LU/haUAA,0.4607379579222985
43864,FRJ2,Midi-Pyrénées,2017,F_import,net import feed,Gg N,0.0
43865,FRJ2,Midi-Pyrénées,2017,H_total,total crop production,Gg N,195.46352124695153
43866,FRJ2,Midi-Pyrénées,2017,C_total,total cereal production,Gg N,73.1023842469287
43867,FRJ2,Midi-Pyrénées,2017,PG_H,permanent grassland production,Gg N,57.29738264753634
43868,FRJ2,Midi-Pyrénées,2017,F_ingestion,effective fodder ingestion,Gg N,57.789543662665025
43869,FRJ2,Midi-Pyrénées,2017,total_N_input,soil N input from manure,%,12.652138877602514
43870,FRJ2,Midi-Pyrénées,2017,NS,soil N surplus,kgN/ha,10.336688568395845
43871,FRJ2,Midi-Pyrénées,2017,NUE,NUE arable,no unit,0.847152026062993
43872,FRJ2,Midi-Pyrénées,2018,H_ingestion,total human ingestion,Gg N,19.90887704235873
43873,FRJ2,Midi-Pyrénées,2018,H_ingestion_cereals,total human ingestion of cereal,Gg N,5.1937295
43874,FRJ2,Midi-Pyrénées,2018,E_total,total animal excretion,Gg N,97.3635301337668
43875,FRJ2,Midi-Pyrénées,2018,A_non_edible,non-edible animal production,Gg N,5.839400639390374
43876,FRJ2,Midi-Pyrénées,2018,Eggs,egg production,Gg N,0.38268390784379863
43877,FRJ2,Midi-Pyrénées,2018,Milk,cows milk production,Gg N,3.6647380000000003
43878,FRJ2,Midi-Pyrénées,2018,Meat_bovine,bovine meat production,Gg N,2.3584706288088366
43879,FRJ2,Midi-Pyrénées,2018,Meat_sheep,sheep meat production,Gg N,0.46506464033874556
43880,FRJ2,Midi-Pyrénées,2018,Meat_goats,goats meat production,Gg N,0.01560501779132581
43881,FRJ2,Midi-Pyrénées,2018,Meat_pigs,pigs meat production,Gg N,1.7231122746970255
43882,FRJ2,Midi-Pyrénées,2018,Meat_poultry,poultry meat production,Gg N,0.873136453729409
43883,FRJ2,Midi-Pyrénées,2018,Agri_total,total agricultural production,Gg N,183.56216527044865
43884,FRJ2,Midi-Pyrénées,2018,M_ingestion,monogastric ingestion,Gg N,15.784354572684302
43885,FRJ2,Midi-Pyrénées,2018,R_ingestion,ruminant ingestion,Gg N,96.90138712368201
43886,FRJ2,Midi-Pyrénées,2018,total_A_ingestion,total animal ingestion,Gg N,112.68574169636632
43887,FRJ2,Midi-Pyrénées,2018,L_density,livestock density,LU/haUAA,0.45559647022320854
43888,FRJ2,Midi-Pyrénées,2018,F_import,net import feed,Gg N,0.0
43889,FRJ2,Midi-Pyrénées,2018,H_total,total crop production,Gg N,174.0793543472395
43890,FRJ2,Midi-Pyrénées,2018,C_total,total cereal production,Gg N,60.06841133350687
43891,FRJ2,Midi-Pyrénées,2018,PG_H,permanent grassland production,Gg N,59.122812434881254
43892,FRJ2,Midi-Pyrénées,2018,F_ingestion,effective fodder ingestion,Gg N,53.56292926148507
43893,FRJ2,Midi-Pyrénées,2018,total_N_input,soil N input from manure,%,12.972473875841228
43894,FRJ2,Midi-Pyrénées,2018,NS,soil N surplus,kgN/ha,19.490742811289454
43895,FRJ2,Midi-Pyrénées,2018,NUE,NUE arable,no unit,0.7875207457675499
43896,FRJ2,Midi-Pyrénées,2019,H_ingestion,total human ingestion,Gg N,20.06095328891986
43897,FRJ2,Midi-Pyrénées,2019,H_ingestion_cereals,total human ingestion of cereal,Gg N,5.233402399999999
43898,FRJ2,Midi-Pyrénées,2019,E_total,total animal excretion,Gg N,96.97628342170812
43899,FRJ2,Midi-Pyrénées,2019,A_non_edible,non-edible animal production,Gg N,5.803182020551678
43900,FRJ2,Midi-Pyrénées,2019,Eggs,egg production,Gg N,0.38268390784379863
43901,FRJ2,Midi-Pyrénées,2019,Milk,cows milk production,Gg N,3.503353
43902,FRJ2,Midi-Pyrénées,2019,Meat_bovine,bovine meat production,Gg N,2.327933463300123
43903,FRJ2,Midi-Pyrénées,2019,Meat_sheep,sheep meat production,Gg N,0.5015123064307524
43904,FRJ2,Midi-Pyrénées,2019,Meat_goats,goats meat production,Gg N,0.015746764119383402
43905,FRJ2,Midi-Pyrénées,2019,Meat_pigs,pigs meat production,Gg N,1.6945139286513085
43906,FRJ2,Midi-Pyrénées,2019,Meat_poultry,poultry meat production,Gg N,0.8559963616816028
43907,FRJ2,Midi-Pyrénées,2019,Agri_total,total agricultural production,Gg N,203.36325311719028
43908,FRJ2,Midi-Pyrénées,2019,M_ingestion,monogastric ingestion,Gg N,15.534082775698634
43909,FRJ2,Midi-Pyrénées,2019,R_ingestion,ruminant ingestion,Gg N,96.52712239858815
43910,FRJ2,Midi-Pyrénées,2019,total_A_ingestion,total animal ingestion,Gg N,112.06120517428677
