Domain Code;Domain;region;Area;Element Code;Element;Item Code (CPC);Item;Year Code;Year;Unit;Value;Flag;Flag Description;Note
QCL;Crops and livestock products;498;Republic of Moldova;5510;Production;231;Hen eggs in shell, fresh;2016;2016;t;35360;E;Estimated value;
QCL;Crops and livestock products;498;Republic of Moldova;5513;Production;231;Hen eggs in shell, fresh;2016;2016;1000 No;673500;A;Official figure;
QCL;Crops and livestock products;498;Republic of Moldova;5510;Production;231;Hen eggs in shell, fresh;2017;2017;t;35550;E;Estimated value;
QCL;Crops and livestock products;498;Republic of Moldova;5513;Production;231;Hen eggs in shell, fresh;2017;2017;1000 No;707200;A;Official figure;
QCL;Crops and livestock products;498;Republic of Moldova;5510;Production;231;Hen eggs in shell, fresh;2018;2018;t;37875.86;E;Estimated value;
QCL;Crops and livestock products;498;Republic of Moldova;5513;Production;231;Hen eggs in shell, fresh;2018;2018;1000 No;688652;A;Official figure;
QCL;Crops and livestock products;498;Republic of Moldova;5510;Production;231;Hen eggs in shell, fresh;2019;2019;t;37765.58;E;Estimated value;
QCL;Crops and livestock products;498;Republic of Moldova;5513;Production;231;Hen eggs in shell, fresh;2019;2019;1000 No;686647;A;Official figure;
QCL;Crops and livestock products;498;Republic of Moldova;5510;Production;231;Hen eggs in shell, fresh;2020;2020;t;34509.97;E;Estimated value;
QCL;Crops and livestock products;498;Republic of Moldova;5513;Production;231;Hen eggs in shell, fresh;2020;2020;1000 No;627454;A;Official figure;
QCL;Crops and livestock products;498;Republic of Moldova;5510;Production;231;Hen eggs in shell, fresh;2021;2021;t;31812;E;Estimated value;
QCL;Crops and livestock products;498;Republic of Moldova;5513;Production;231;Hen eggs in shell, fresh;2021;2021;1000 No;578400;A;Official figure;
QCL;Crops and livestock products;498;Republic of Moldova;5510;Production;231;Hen eggs in shell, fresh;2022;2022;t;33711.48;E;Estimated value;
QCL;Crops and livestock products;498;Republic of Moldova;5513;Production;231;Hen eggs in shell, fresh;2022;2022;1000 No;612936;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5510;Production;231;Hen eggs in shell, fresh;1990;1990;t;385000;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5513;Production;231;Hen eggs in shell, fresh;1990;1990;1000 No;7701000;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5510;Production;231;Hen eggs in shell, fresh;1991;1991;t;343000;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5513;Production;231;Hen eggs in shell, fresh;1991;1991;1000 No;6858682;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5510;Production;231;Hen eggs in shell, fresh;1992;1992;t;290000;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5513;Production;231;Hen eggs in shell, fresh;1992;1992;1000 No;5801200;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5510;Production;231;Hen eggs in shell, fresh;1993;1993;t;265819;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5513;Production;231;Hen eggs in shell, fresh;1993;1993;1000 No;5316376;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5510;Production;231;Hen eggs in shell, fresh;1994;1994;t;254550;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5513;Production;231;Hen eggs in shell, fresh;1994;1994;1000 No;5091000;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5510;Production;231;Hen eggs in shell, fresh;1995;1995;t;263150;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5513;Production;231;Hen eggs in shell, fresh;1995;1995;1000 No;5263000;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5510;Production;231;Hen eggs in shell, fresh;1996;1996;t;272950;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5513;Production;231;Hen eggs in shell, fresh;1996;1996;1000 No;5459000;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5510;Production;231;Hen eggs in shell, fresh;1997;1997;t;247650;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5513;Production;231;Hen eggs in shell, fresh;1997;1997;1000 No;4953000;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5510;Production;231;Hen eggs in shell, fresh;1998;1998;t;247800;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5513;Production;231;Hen eggs in shell, fresh;1998;1998;1000 No;4956000;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5510;Production;231;Hen eggs in shell, fresh;1999;1999;t;266150;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5513;Production;231;Hen eggs in shell, fresh;1999;1999;1000 No;5323000;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5510;Production;231;Hen eggs in shell, fresh;2000;2000;t;262850;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5513;Production;231;Hen eggs in shell, fresh;2000;2000;1000 No;5257000;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5510;Production;231;Hen eggs in shell, fresh;2001;2001;t;276200;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5513;Production;231;Hen eggs in shell, fresh;2001;2001;1000 No;5524000;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5510;Production;231;Hen eggs in shell, fresh;2002;2002;t;288550;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5513;Production;231;Hen eggs in shell, fresh;2002;2002;1000 No;5771000;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5510;Production;231;Hen eggs in shell, fresh;2003;2003;t;301400;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5513;Production;231;Hen eggs in shell, fresh;2003;2003;1000 No;6028000;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5510;Production;231;Hen eggs in shell, fresh;2004;2004;t;335100;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5513;Production;231;Hen eggs in shell, fresh;2004;2004;1000 No;6702000;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5510;Production;231;Hen eggs in shell, fresh;2005;2005;t;355350;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5513;Production;231;Hen eggs in shell, fresh;2005;2005;1000 No;7107000;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5510;Production;231;Hen eggs in shell, fresh;2006;2006;t;356650;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5513;Production;231;Hen eggs in shell, fresh;2006;2006;1000 No;7133000;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5510;Production;231;Hen eggs in shell, fresh;2007;2007;t;311300;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5513;Production;231;Hen eggs in shell, fresh;2007;2007;1000 No;6226000;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5510;Production;231;Hen eggs in shell, fresh;2008;2008;t;321900;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5513;Production;231;Hen eggs in shell, fresh;2008;2008;1000 No;6438000;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5510;Production;231;Hen eggs in shell, fresh;2009;2009;t;297283;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5513;Production;231;Hen eggs in shell, fresh;2009;2009;1000 No;5945660;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5510;Production;231;Hen eggs in shell, fresh;2010;2010;t;297535;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5513;Production;231;Hen eggs in shell, fresh;2010;2010;1000 No;5950700;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5510;Production;231;Hen eggs in shell, fresh;2011;2011;t;304275;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5513;Production;231;Hen eggs in shell, fresh;2011;2011;1000 No;6085500;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5510;Production;231;Hen eggs in shell, fresh;2012;2012;t;311741;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5513;Production;231;Hen eggs in shell, fresh;2012;2012;1000 No;6234200;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5510;Production;231;Hen eggs in shell, fresh;2013;2013;t;307938;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5513;Production;231;Hen eggs in shell, fresh;2013;2013;1000 No;6158760;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5510;Production;231;Hen eggs in shell, fresh;2014;2014;t;322422;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5513;Production;231;Hen eggs in shell, fresh;2014;2014;1000 No;6448440;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5510;Production;231;Hen eggs in shell, fresh;2015;2015;t;319158;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5513;Production;231;Hen eggs in shell, fresh;2015;2015;1000 No;6383150;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5510;Production;231;Hen eggs in shell, fresh;2016;2016;t;303099;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5513;Production;231;Hen eggs in shell, fresh;2016;2016;1000 No;6061970;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5510;Production;231;Hen eggs in shell, fresh;2017;2017;t;294046;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5513;Production;231;Hen eggs in shell, fresh;2017;2017;1000 No;5880917;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5510;Production;231;Hen eggs in shell, fresh;2018;2018;t;285656;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5513;Production;231;Hen eggs in shell, fresh;2018;2018;1000 No;5196481;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5510;Production;231;Hen eggs in shell, fresh;2019;2019;t;278203;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5513;Production;231;Hen eggs in shell, fresh;2019;2019;1000 No;4887576;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5513;Production;231;Hen eggs in shell, fresh;2020;2020;1000 No;4957853;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5513;Production;231;Hen eggs in shell, fresh;2021;2021;1000 No;5439156;A;Official figure;
QCL;Crops and livestock products;RO;Romania;5513;Production;231;Hen eggs in shell, fresh;2022;2022;1000 No;5531635;A;Official figure;
QCL;Crops and livestock products;643;Russian Federation;5510;Production;231;Hen eggs in shell, fresh;1992;1992;t;2385000;E;Estimated value;
QCL;Crops and livestock products;643;Russian Federation;5513;Production;231;Hen eggs in shell, fresh;1992;1992;1000 No;42576959;A;Official figure;
QCL;Crops and livestock products;643;Russian Federation;5510;Production;231;Hen eggs in shell, fresh;1993;1993;t;2240000;E;Estimated value;
QCL;Crops and livestock products;643;Russian Federation;5513;Production;231;Hen eggs in shell, fresh;1993;1993;1000 No;39891589;A;Official figure;
QCL;Crops and livestock products;643;Russian Federation;5510;Production;231;Hen eggs in shell, fresh;1994;1994;t;2075000;E;Estimated value;
QCL;Crops and livestock products;643;Russian Federation;5513;Production;231;Hen eggs in shell, fresh;1994;1994;1000 No;37195570;A;Official figure;
QCL;Crops and livestock products;643;Russian Federation;5510;Production;231;Hen eggs in shell, fresh;1995;1995;t;1876000;E;Estimated value;
QCL;Crops and livestock products;643;Russian Federation;5513;Production;231;Hen eggs in shell, fresh;1995;1995;1000 No;33698349;A;Official figure;
QCL;Crops and livestock products;643;Russian Federation;5510;Production;231;Hen eggs in shell, fresh;1996;1996;t;1770000;A;Official figure;
QCL;Crops and livestock products;643;Russian Federation;5513;Production;231;Hen eggs in shell, fresh;1996;1996;1000 No;31610354;A;Official figure;
QCL;Crops and livestock products;643;Russian Federation;5510;Production;231;Hen eggs in shell, fresh;1997;1997;t;1791560;A;Official figure;
QCL;Crops and livestock products;643;Russian Federation;5513;Production;231;Hen eggs in shell, fresh;1997;1997;1000 No;31992158;A;Official figure;
QCL;Crops and livestock products;643;Russian Federation;5510;Production;231;Hen eggs in shell, fresh;1998;1998;t;1827930;A;Official figure;
QCL;Crops and livestock products;643;Russian Federation;5513;Production;231;Hen eggs in shell, fresh;1998;1998;1000 No;32641661;A;Official figure;
QCL;Crops and livestock products;643;Russian Federation;5510;Production;231;Hen eggs in shell, fresh;1999;1999;t;1846360;A;Official figure;
QCL;Crops and livestock products;643;Russian Federation;5513;Production;231;Hen eggs in shell, fresh;1999;1999;1000 No;32970923;A;Official figure;
QCL;Crops and livestock products;643;Russian Federation;5510;Production;231;Hen eggs in shell, fresh;2000;2000;t;1894600;A;Official figure;
QCL;Crops and livestock products;643;Russian Federation;5513;Production;231;Hen eggs in shell, fresh;2000;2000;1000 No;33953421;A;Official figure;
QCL;Crops and livestock products;643;Russian Federation;5510;Production;231;Hen eggs in shell, fresh;2001;2001;t;1960000;A;Official figure;
QCL;Crops and livestock products;643;Russian Federation;5513;Production;231;Hen eggs in shell, fresh;2001;2001;1000 No;35070833;A;Official figure;
QCL;Crops and livestock products;643;Russian Federation;5510;Production;231;Hen eggs in shell, fresh;2002;2002;t;2022500;A;Official figure;
QCL;Crops and livestock products;643;Russian Federation;5513;Production;231;Hen eggs in shell, fresh;2002;2002;1000 No;36216842;A;Official figure;
QCL;Crops and livestock products;643;Russian Federation;5510;Production;231;Hen eggs in shell, fresh;2003;2003;t;2032500;A;Official figure;
QCL;Crops and livestock products;643;Russian Federation;5513;Production;231;Hen eggs in shell, fresh;2003;2003;1000 No;36434215;A;Official figure;
QCL;Crops and livestock products;643;Russian Federation;5510;Production;231;Hen eggs in shell, fresh;2004;2004;t;1991500;A;Official figure;
QCL;Crops and livestock products;643;Russian Federation;5513;Production;231;Hen eggs in shell, fresh;2004;2004;1000 No;35685554;A;Official figure;
QCL;Crops and livestock products;643;Russian Federation;5510;Production;231;Hen eggs in shell, fresh;2005;2005;t;2049900;A;Official figure;
QCL;Crops and livestock products;643;Russian Federation;5513;Production;231;Hen eggs in shell, fresh;2005;2005;1000 No;36899165;A;Official figure;
QCL;Crops and livestock products;643;Russian Federation;5510;Production;231;Hen eggs in shell, fresh;2006;2006;t;2100000;A;Official figure;
QCL;Crops and livestock products;643;Russian Federation;5513;Production;231;Hen eggs in shell, fresh;2006;2006;1000 No;37960463;A;Official figure;
QCL;Crops and livestock products;643;Russian Federation;5510;Production;231;Hen eggs in shell, fresh;2007;2007;t;2121780;E;Estimated value;
QCL;Crops and livestock products;643;Russian Federation;5513;Production;231;Hen eggs in shell, fresh;2007;2007;1000 No;37888922;A;Official figure;
QCL;Crops and livestock products;643;Russian Federation;5510;Production;231;Hen eggs in shell, fresh;2008;2008;t;2118500;E;Estimated value;
QCL;Crops and livestock products;643;Russian Federation;5513;Production;231;Hen eggs in shell, fresh;2008;2008;1000 No;37804026;A;Official figure;
QCL;Crops and livestock products;643;Russian Federation;5510;Production;231;Hen eggs in shell, fresh;2009;2009;t;2194500;E;Estimated value;
QCL;Crops and livestock products;643;Russian Federation;5513;Production;231;Hen eggs in shell, fresh;2009;2009;1000 No;39187537;A;Official figure;
QCL;Crops and livestock products;643;Russian Federation;5510;Production;231;Hen eggs in shell, fresh;2010;2010;t;2260600;E;Estimated value;
QCL;Crops and livestock products;643;Russian Federation;5513;Production;231;Hen eggs in shell, fresh;2010;2010;1000 No;40392261;A;Official figure;
QCL;Crops and livestock products;643;Russian Federation;5510;Production;231;Hen eggs in shell, fresh;2011;2011;t;2283600;E;Estimated value;
QCL;Crops and livestock products;643;Russian Federation;5513;Production;231;Hen eggs in shell, fresh;2011;2011;1000 No;40778280;A;Official figure;
QCL;Crops and livestock products;643;Russian Federation;5510;Production;231;Hen eggs in shell, fresh;2012;2012;t;2333600;E;Estimated value;
QCL;Crops and livestock products;643;Russian Federation;5513;Production;231;Hen eggs in shell, fresh;2012;2012;1000 No;41548117;A;Official figure;
QCL;Crops and livestock products;643;Russian Federation;5510;Production;231;Hen eggs in shell, fresh;2013;2013;t;2283600;E;Estimated value;
QCL;Crops and livestock products;643;Russian Federation;5513;Production;231;Hen eggs in shell, fresh;2013;2013;1000 No;40778968;A;Official figure;
QCL;Crops and livestock products;643;Russian Federation;5510;Production;231;Hen eggs in shell, fresh;2014;2014;t;2313500;E;Estimated value;
QCL;Crops and livestock products;643;Russian Federation;5513;Production;231;Hen eggs in shell, fresh;2014;2014;1000 No;41312795;A;Official figure;
QCL;Crops and livestock products;643;Russian Federation;5510;Production;231;Hen eggs in shell, fresh;2015;2015;t;2357200;E;Estimated value;
QCL;Crops and livestock products;643;Russian Federation;5513;Production;231;Hen eggs in shell, fresh;2015;2015;1000 No;42092973;A;Official figure;
QCL;Crops and livestock products;643;Russian Federation;5510;Production;231;Hen eggs in shell, fresh;2016;2016;t;2412849;E;Estimated value;
QCL;Crops and livestock products;643;Russian Federation;5513;Production;231;Hen eggs in shell, fresh;2016;2016;1000 No;43043000;A;Official figure;
QCL;Crops and livestock products;643;Russian Federation;5510;Production;231;Hen eggs in shell, fresh;2017;2017;t;2483658;E;Estimated value;
QCL;Crops and livestock products;643;Russian Federation;5513;Production;231;Hen eggs in shell, fresh;2017;2017;1000 No;44290147;A;Official figure;
QCL;Crops and livestock products;643;Russian Federation;5510;Production;231;Hen eggs in shell, fresh;2018;2018;t;2486280.95;E;Estimated value;
QCL;Crops and livestock products;643;Russian Federation;5513;Production;231;Hen eggs in shell, fresh;2018;2018;1000 No;44397874;A;Official figure;
QCL;Crops and livestock products;643;Russian Federation;5510;Production;231;Hen eggs in shell, fresh;2019;2019;t;2491539.77;E;Estimated value;
QCL;Crops and livestock products;643;Russian Federation;5513;Production;231;Hen eggs in shell, fresh;2019;2019;1000 No;44491782;A;Official figure;
QCL;Crops and livestock products;643;Russian Federation;5510;Production;231;Hen eggs in shell, fresh;2020;2020;t;2492190.1;E;Estimated value;
QCL;Crops and livestock products;643;Russian Federation;5513;Production;231;Hen eggs in shell, fresh;2020;2020;1000 No;44503395;A;Official figure;
QCL;Crops and livestock products;643;Russian Federation;5510;Production;231;Hen eggs in shell, fresh;2021;2021;t;2496384.46;E;Estimated value;
QCL;Crops and livestock products;643;Russian Federation;5513;Production;231;Hen eggs in shell, fresh;2021;2021;1000 No;44578294;A;Official figure;
QCL;Crops and livestock products;643;Russian Federation;5510;Production;231;Hen eggs in shell, fresh;2022;2022;t;2560137.1;E;Estimated value;
QCL;Crops and livestock products;643;Russian Federation;5513;Production;231;Hen eggs in shell, fresh;2022;2022;1000 No;45716734;A;Official figure;
QCL;Crops and livestock products;RS;Serbia;5510;Production;231;Hen eggs in shell, fresh;2006;2006;t;72800;A;Official figure;
QCL;Crops and livestock products;RS;Serbia;5513;Production;231;Hen eggs in shell, fresh;2006;2006;1000 No;1456201;A;Official figure;
QCL;Crops and livestock products;RS;Serbia;5510;Production;231;Hen eggs in shell, fresh;2007;2007;t;68830;A;Official figure;
QCL;Crops and livestock products;RS;Serbia;5513;Production;231;Hen eggs in shell, fresh;2007;2007;1000 No;1364045;A;Official figure;
QCL;Crops and livestock products;RS;Serbia;5510;Production;231;Hen eggs in shell, fresh;2008;2008;t;60200;E;Estimated value;
QCL;Crops and livestock products;RS;Serbia;5513;Production;231;Hen eggs in shell, fresh;2008;2008;1000 No;1204000;A;Official figure;
QCL;Crops and livestock products;RS;Serbia;5510;Production;231;Hen eggs in shell, fresh;2009;2009;t;59001;A;Official figure;
QCL;Crops and livestock products;RS;Serbia;5513;Production;231;Hen eggs in shell, fresh;2009;2009;1000 No;1026109;A;Official figure;
QCL;Crops and livestock products;RS;Serbia;5510;Production;231;Hen eggs in shell, fresh;2010;2010;t;69487;A;Official figure;
QCL;Crops and livestock products;RS;Serbia;5513;Production;231;Hen eggs in shell, fresh;2010;2010;1000 No;1219078;A;Official figure;
QCL;Crops and livestock products;RS;Serbia;5510;Production;231;Hen eggs in shell, fresh;2011;2011;t;60938;A;Official figure;
QCL;Crops and livestock products;RS;Serbia;5513;Production;231;Hen eggs in shell, fresh;2011;2011;1000 No;1218767;A;Official figure;
QCL;Crops and livestock products;RS;Serbia;5510;Production;231;Hen eggs in shell, fresh;2012;2012;t;89717;A;Official figure;
QCL;Crops and livestock products;RS;Serbia;5513;Production;231;Hen eggs in shell, fresh;2012;2012;1000 No;1794347;A;Official figure;
QCL;Crops and livestock products;RS;Serbia;5510;Production;231;Hen eggs in shell, fresh;2013;2013;t;87765;A;Official figure;
QCL;Crops and livestock products;RS;Serbia;5513;Production;231;Hen eggs in shell, fresh;2013;2013;1000 No;1755299;A;Official figure;
QCL;Crops and livestock products;RS;Serbia;5510;Production;231;Hen eggs in shell, fresh;2014;2014;t;94581;A;Official figure;
QCL;Crops and livestock products;RS;Serbia;5513;Production;231;Hen eggs in shell, fresh;2014;2014;1000 No;1891628;A;Official figure;
QCL;Crops and livestock products;RS;Serbia;5510;Production;231;Hen eggs in shell, fresh;2015;2015;t;103030;A;Official figure;
QCL;Crops and livestock products;RS;Serbia;5513;Production;231;Hen eggs in shell, fresh;2015;2015;1000 No;2060605;A;Official figure;
QCL;Crops and livestock products;RS;Serbia;5510;Production;231;Hen eggs in shell, fresh;2016;2016;t;92626;A;Official figure;
QCL;Crops and livestock products;RS;Serbia;5513;Production;231;Hen eggs in shell, fresh;2016;2016;1000 No;1852522;A;Official figure;
QCL;Crops and livestock products;RS;Serbia;5510;Production;231;Hen eggs in shell, fresh;2017;2017;t;87933;A;Official figure;
QCL;Crops and livestock products;RS;Serbia;5513;Production;231;Hen eggs in shell, fresh;2017;2017;1000 No;1758660;A;Official figure;
QCL;Crops and livestock products;RS;Serbia;5510;Production;231;Hen eggs in shell, fresh;2018;2018;t;89803;A;Official figure;
QCL;Crops and livestock products;RS;Serbia;5513;Production;231;Hen eggs in shell, fresh;2018;2018;1000 No;1796056;A;Official figure;
QCL;Crops and livestock products;RS;Serbia;5510;Production;231;Hen eggs in shell, fresh;2019;2019;t;88743;A;Official figure;
QCL;Crops and livestock products;RS;Serbia;5513;Production;231;Hen eggs in shell, fresh;2019;2019;1000 No;1774867;A;Official figure;
QCL;Crops and livestock products;RS;Serbia;5510;Production;231;Hen eggs in shell, fresh;2020;2020;t;85275;A;Official figure;
QCL;Crops and livestock products;RS;Serbia;5513;Production;231;Hen eggs in shell, fresh;2020;2020;1000 No;1705501;A;Official figure;
QCL;Crops and livestock products;RS;Serbia;5510;Production;231;Hen eggs in shell, fresh;2021;2021;t;85526;A;Official figure;
QCL;Crops and livestock products;RS;Serbia;5513;Production;231;Hen eggs in shell, fresh;2021;2021;1000 No;1710525;A;Official figure;
QCL;Crops and livestock products;RS;Serbia;5510;Production;231;Hen eggs in shell, fresh;2022;2022;t;81594;A;Official figure;
QCL;Crops and livestock products;RS;Serbia;5513;Production;231;Hen eggs in shell, fresh;2022;2022;1000 No;1631871;A;Official figure;
QCL;Crops and livestock products;891;Serbia and Montenegro;5510;Production;231;Hen eggs in shell, fresh;1992;1992;t;81900;A;Official figure;
QCL;Crops and livestock products;891;Serbia and Montenegro;5510;Production;231;Hen eggs in shell, fresh;1993;1993;t;81150;A;Official figure;
QCL;Crops and livestock products;891;Serbia and Montenegro;5510;Production;231;Hen eggs in shell, fresh;1994;1994;t;82300;A;Official figure;
QCL;Crops and livestock products;891;Serbia and Montenegro;5510;Production;231;Hen eggs in shell, fresh;1995;1995;t;90250;A;Official figure;
QCL;Crops and livestock products;891;Serbia and Montenegro;5510;Production;231;Hen eggs in shell, fresh;1996;1996;t;89150;A;Official figure;
QCL;Crops and livestock products;891;Serbia and Montenegro;5510;Production;231;Hen eggs in shell, fresh;1997;1997;t;90650;A;Official figure;
QCL;Crops and livestock products;891;Serbia and Montenegro;5510;Production;231;Hen eggs in shell, fresh;1998;1998;t;90600;A;Official figure;
QCL;Crops and livestock products;891;Serbia and Montenegro;5510;Production;231;Hen eggs in shell, fresh;1999;1999;t;76300;A;Official figure;
QCL;Crops and livestock products;891;Serbia and Montenegro;5510;Production;231;Hen eggs in shell, fresh;2000;2000;t;72000;A;Official figure;
QCL;Crops and livestock products;891;Serbia and Montenegro;5510;Production;231;Hen eggs in shell, fresh;2001;2001;t;70928;A;Official figure;
QCL;Crops and livestock products;891;Serbia and Montenegro;5510;Production;231;Hen eggs in shell, fresh;2002;2002;t;69929;A;Official figure;
QCL;Crops and livestock products;891;Serbia and Montenegro;5510;Production;231;Hen eggs in shell, fresh;2003;2003;t;76450;A;Official figure;
QCL;Crops and livestock products;891;Serbia and Montenegro;5510;Production;231;Hen eggs in shell, fresh;2004;2004;t;82000;A;Official figure;
QCL;Crops and livestock products;891;Serbia and Montenegro;5510;Production;231;Hen eggs in shell, fresh;2005;2005;t;76598;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5510;Production;231;Hen eggs in shell, fresh;1993;1993;t;84833;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5513;Production;231;Hen eggs in shell, fresh;1993;1993;1000 No;1526840;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5510;Production;231;Hen eggs in shell, fresh;1994;1994;t;89222;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5513;Production;231;Hen eggs in shell, fresh;1994;1994;1000 No;1606424;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5510;Production;231;Hen eggs in shell, fresh;1995;1995;t;89414;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5513;Production;231;Hen eggs in shell, fresh;1995;1995;1000 No;1608453;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5510;Production;231;Hen eggs in shell, fresh;1996;1996;t;89904;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5513;Production;231;Hen eggs in shell, fresh;1996;1996;1000 No;1618280;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5510;Production;231;Hen eggs in shell, fresh;1997;1997;t;88000;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5513;Production;231;Hen eggs in shell, fresh;1997;1997;1000 No;1579353;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5510;Production;231;Hen eggs in shell, fresh;1998;1998;t;85775;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5513;Production;231;Hen eggs in shell, fresh;1998;1998;1000 No;1543949;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5510;Production;231;Hen eggs in shell, fresh;1999;1999;t;64790;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5513;Production;231;Hen eggs in shell, fresh;1999;1999;1000 No;1166216;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5510;Production;231;Hen eggs in shell, fresh;2000;2000;t;60809;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5513;Production;231;Hen eggs in shell, fresh;2000;2000;1000 No;1094565;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5510;Production;231;Hen eggs in shell, fresh;2001;2001;t;64345;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5513;Production;231;Hen eggs in shell, fresh;2001;2001;1000 No;1086467;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5510;Production;231;Hen eggs in shell, fresh;2002;2002;t;66203;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5513;Production;231;Hen eggs in shell, fresh;2002;2002;1000 No;1217882;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5510;Production;231;Hen eggs in shell, fresh;2003;2003;t;67675;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5513;Production;231;Hen eggs in shell, fresh;2003;2003;1000 No;1218144;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5510;Production;231;Hen eggs in shell, fresh;2004;2004;t;63258;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5513;Production;231;Hen eggs in shell, fresh;2004;2004;1000 No;1138643;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5510;Production;231;Hen eggs in shell, fresh;2005;2005;t;62866;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5513;Production;231;Hen eggs in shell, fresh;2005;2005;1000 No;1131587;A;Official figure;
QCL;Crops and livestock products;SK;Slovakia;5510;Production;231;Hen eggs in shell, fresh;2006;2006;t;70300;A;Official figure;
